CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlockLearning.thisRepN,CityBlockLearning.thisTrialN,CityBlockLearning.thisN,CityBlockLearning.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,CityBlockUpdating.thisRepN,CityBlockUpdating.thisTrialN,CityBlockUpdating.thisN,CityBlockUpdating.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,Test4afctTrials.thisRepN,Test4afctTrials.thisTrialN,Test4afctTrials.thisN,Test4afctTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,learning_cityname_text.started,learning_city_image.started,load_video_2.started,learning_movie.started,learning_end_vid_key.started,learning_end_vid_key.keys,text_countdown.started,cityname_text_start.started,Phase,fx_cross.started,plate_learning.started,learning_city_text.started,learning_street_text.started,learning_image.started,learning_skip_key.started,learning_skip_key.keys,short_break_key.keys,fx_cross.stopped,plate_learning.stopped,learning_city_text.stopped,learning_street_text.stopped,learning_image.stopped,learning_skip_key.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,learning_phase_test_text.started,learning_phase_key.started,learning_phase_key.keys,learning_phase_key.rt,text_countdown.stopped,cityname_text_start.stopped,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.corr,text_response_test.text,written_text_mouse.x,written_text_mouse.y,written_text_mouse.leftButton,written_text_mouse.midButton,written_text_mouse.rightButton,written_text_mouse.time,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,text_response_test.started,written_text_mouse.started,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,long_break1_break_text.started,long_break1_key.started,long_break1_key.keys,long_break1_key.rt,end_learning_text.started,continue_updating_key.started,continue_updating_key.keys,continue_updating_key.rt,updating_instructions_text.started,intro_updating_key.started,intro_updating_key.keys,intro_updating_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,skip_key.started,key_resp_update.keys,key_resp_update.corr,skip_key.keys,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,skip_key_updating.started,skip_key_updating.keys,plate.stopped,city_text.stopped,street_text.stopped,fx_cross_prediction.stopped,key_resp_update.stopped,button_image_updating.stopped,skip_key.stopped,key_resp_update.rt,plate_updating.stopped,city_text_updating.stopped,street_text_updating.stopped,updating_image.stopped,skip_key_updating.stopped,long_break2_text.started,long_break2_key_resp.started,long_break2_key_resp.keys,long_break2_key_resp.rt,end_text_updating.started,continue_key.started,continue_key.keys,continue_key.rt,instructions_4afct_text.started,intro_4afct_key.started,intro_4afct_key.keys,intro_4afct_key.rt,updating_cue,reinstated,street_text_4afct.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp_4afct.started,clock0.started,key_resp_4afct.keys,key_resp_4afct.rt,test4afct_resp,short_break_4afct_key.keys,short_break_4afct_text.started,short_break_4afct_key.started,short_break_4afct_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,end_experiment_text.started,end_experiment_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LEGELŐ UTCA,stimuli/objects/067a.jpg,object,left,0,stimuli/objects/067a.jpg,stimuli/objects/067b.jpg,stimuli/scenes/085b.jpg,stimuli/scenes/085a.jpg,stimuli/objects/067a.jpg,lure,dist2,dist1,target,,,,,,,,,,,,,0,1,1,1,0,20,20,69,,,,,,,,,,,,,,,,,Updating,3432.53759000008,,,,,,,None,3433.5385845000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433.5385845000856,3433.5385845000856,3433.5385845000856,3433.5385845000856,3433.5385845000856,3433.5385845000856,3433.5385845000856,left,1,None,3437.541979599977,3437.541979599977,3437.541979599977,3437.541979599977,3437.541979599977,None,3437.541979599977,3437.541979599977,3437.541979599977,3437.541979599977,3437.541979599977,3437.541979599977,3437.541979599977,2.251738099846989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LOVAGLÁS UTCA,stimuli/objects/016a.jpg,object,left,0,stimuli/objects/016a.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,stimuli/objects/016b.jpg,stimuli/objects/016a.jpg,dist1,dist2,lure,target,,,,,,,,,,,,,0,1,1,1,0,21,21,2,,,,,,,,,,,,,,,,,Updating,3439.5545228000265,,,,,,,None,3440.554905100027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3440.554905100027,3440.554905100027,3440.554905100027,3440.554905100027,3440.554905100027,3440.554905100027,3440.554905100027,left,1,None,3444.5588825999293,3444.5588825999293,3444.5588825999293,3444.5588825999293,3444.5588825999293,None,3444.5588825999293,3444.5588825999293,3444.5588825999293,3444.5588825999293,3444.5588825999293,3444.5588825999293,3444.5588825999293,1.3906400999985635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,CUKOR UTCA,stimuli/objects/037a.jpg,object,left,2,stimuli/scenes/059a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/059b.jpg,target,dist1,dist2,lure,,,,,,,,,,,,,0,1,1,1,0,22,22,37,,,,,,,,,,,,,,,,,Updating,3446.570804900024,,,,,,,None,3447.5714626000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447.5714626000263,3447.5714626000263,3447.5714626000263,3447.5714626000263,3447.5714626000263,3447.5714626000263,3447.5714626000263,left,1,None,3451.5712848999538,3451.5712848999538,3451.5712848999538,3451.5712848999538,3451.5712848999538,None,3451.5712848999538,3451.5712848999538,3451.5712848999538,3451.5712848999538,3451.5712848999538,3451.5712848999538,3451.5712848999538,1.5515614000614733,3453.570459099952,3453.570459099952,3453.570459099952,3453.570459099952,3453.570459099952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOSÁR UTCA,stimuli/objects/015a.jpg,object,left,2,stimuli/scenes/115a.jpg,stimuli/scenes/088b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/088a.jpg,stimuli/scenes/115b.jpg,dist2,target,dist1,lure,,,,,,,,,,,,,0,1,1,1,0,23,23,22,,,,,,,,,,,,,,,,,Updating,3453.570459099952,,,,,,,None,3454.5715194998775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454.5715194998775,3454.5715194998775,3454.5715194998775,3454.5715194998775,3454.5715194998775,3454.5715194998775,3454.5715194998775,None,0,None,3458.5759936000686,3458.5759936000686,3458.5759936000686,3458.5759936000686,3458.5759936000686,None,3458.5759936000686,3458.5759936000686,3458.5759936000686,3458.5759936000686,3458.5759936000686,3458.5759936000686,3458.5759936000686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HARCSA UTCA,stimuli/scenes/019a.jpg,scene,right,1,stimuli/scenes/015a.jpg,stimuli/objects/068b.jpg,stimuli/scenes/015a.jpg,stimuli/scenes/015b.jpg,stimuli/objects/068a.jpg,dist2,target,lure,dist1,,,,,,,,,,,,,0,1,1,1,0,24,24,71,,,,,,,,,,,,,,,,,Updating,3460.5871460000053,,,,,,,None,3461.587672899943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3461.587672899943,3461.587672899943,3461.587672899943,3461.587672899943,3461.587672899943,3461.587672899943,3461.587672899943,left,0,None,3465.5894456999376,3465.5894456999376,3465.5894456999376,3465.5894456999376,3465.5894456999376,None,3465.5894456999376,3465.5894456999376,3465.5894456999376,3465.5894456999376,3465.5894456999376,3465.5894456999376,3465.5894456999376,1.5718749000225216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,RÓZSA UTCA,stimuli/objects/097a.jpg,object,left,2,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,stimuli/objects/089a.jpg,stimuli/scenes/103a.jpg,stimuli/objects/089b.jpg,lure,dist1,target,dist2,,,,,,,,,,,,,0,1,1,1,0,25,25,41,,,,,,,,,,,,,,,,,Updating,3467.6036000999156,,,,,,,None,3468.6043251999654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468.6043251999654,3468.6043251999654,3468.6043251999654,3468.6043251999654,3468.6043251999654,3468.6043251999654,3468.6043251999654,right,0,None,3472.607753199991,3472.607753199991,3472.607753199991,3472.607753199991,3472.607753199991,None,3472.607753199991,3472.607753199991,3472.607753199991,3472.607753199991,3472.607753199991,3472.607753199991,3472.607753199991,1.6283083001617342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,VÁSÁR UTCA,stimuli/scenes/010a.jpg,scene,right,0,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,stimuli/scenes/010a.jpg,stimuli/objects/086b.jpg,stimuli/objects/086a.jpg,lure,target,dist2,dist1,,,,,,,,,,,,,0,1,1,1,0,26,26,55,,,,,,,,,,,,,,,,,Updating,3474.6201718999073,,,,,,,None,3475.620914099971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475.620914099971,3475.620914099971,3475.620914099971,3475.620914099971,3475.620914099971,3475.620914099971,3475.620914099971,down,0,None,3479.621922099963,3479.621922099963,3479.621922099963,3479.621922099963,3479.621922099963,None,3479.621922099963,3479.621922099963,3479.621922099963,3479.621922099963,3479.621922099963,3479.621922099963,3479.621922099963,0.8410767999012023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LÉTRA UTCA,stimuli/objects/086a.jpg,object,left,0,stimuli/objects/086a.jpg,stimuli/scenes/023a.jpg,stimuli/objects/086a.jpg,stimuli/scenes/023b.jpg,stimuli/objects/086b.jpg,dist1,target,dist2,lure,,,,,,,,,,,,,0,1,1,1,0,27,27,32,,,,,,,,,,,,,,,,,Updating,3481.6365592000075,,,,,,,None,3482.6374621998984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.6374621998984,3482.6374621998984,3482.6374621998984,3482.6374621998984,3482.6374621998984,3482.6374621998984,3482.6374621998984,down,0,None,3486.641577299917,3486.641577299917,3486.641577299917,3486.641577299917,3486.641577299917,None,3486.641577299917,3486.641577299917,3486.641577299917,3486.641577299917,3486.641577299917,3486.641577299917,3486.641577299917,1.56182280019857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TERÍTŐ UTCA,stimuli/objects/014a.jpg,object,left,2,stimuli/scenes/074a.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/061b.jpg,dist1,target,lure,dist2,,,,,,,,,,,,,0,1,1,1,0,28,28,15,,,,,,,,,,,,,,,,,Updating,3488.6532129000407,,,,,,,None,3489.6539942000527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489.6539942000527,3489.6539942000527,3489.6539942000527,3489.6539942000527,3489.6539942000527,3489.6539942000527,3489.6539942000527,left,1,None,3493.655190099962,3493.655190099962,3493.655190099962,3493.655190099962,3493.655190099962,None,3493.655190099962,3493.655190099962,3493.655190099962,3493.655190099962,3493.655190099962,3493.655190099962,3493.655190099962,2.54827420017682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KOCSI UTCA,stimuli/objects/105a.jpg,object,left,2,stimuli/scenes/035a.jpg,stimuli/objects/079a.jpg,stimuli/scenes/035a.jpg,stimuli/scenes/035b.jpg,stimuli/objects/079b.jpg,dist1,target,lure,dist2,,,,,,,,,,,,,0,1,1,1,0,29,29,46,,,,,,,,,,,,,,,,,Updating,3495.6694618000183,,,,,,,None,3496.6702038000803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496.6702038000803,3496.6702038000803,3496.6702038000803,3496.6702038000803,3496.6702038000803,3496.6702038000803,3496.6702038000803,down,0,None,3500.674432300031,3500.674432300031,3500.674432300031,3500.674432300031,3500.674432300031,None,3500.674432300031,3500.674432300031,3500.674432300031,3500.674432300031,3500.674432300031,3500.674432300031,3500.674432300031,1.8088866998441517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,FEJSZE UTCA,stimuli/objects/073a.jpg,object,left,1,stimuli/objects/062a.jpg,stimuli/scenes/117a.jpg,stimuli/objects/062b.jpg,stimuli/objects/062a.jpg,stimuli/scenes/117b.jpg,dist1,lure,target,dist2,,,,,,,,,,,,,0,1,1,1,0,30,30,31,,,,,,,,,,,,,,,,,Updating,3502.6864700000733,,,,,,,None,3503.6871771998703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3503.6871771998703,3503.6871771998703,3503.6871771998703,3503.6871771998703,3503.6871771998703,3503.6871771998703,3503.6871771998703,left,1,None,3507.6928403000347,3507.6928403000347,3507.6928403000347,3507.6928403000347,3507.6928403000347,None,3507.6928403000347,3507.6928403000347,3507.6928403000347,3507.6928403000347,3507.6928403000347,3507.6928403000347,3507.6928403000347,2.064164499985054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TENISZ UTCA,stimuli/scenes/008a.jpg,scene,right,1,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/080a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,lure,target,dist1,dist2,,,,,,,,,,,,,0,1,1,1,0,31,31,35,,,,,,,,,,,,,,,,,Updating,3509.703016599873,,,,,,,None,3510.7035075998865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.7035075998865,3510.7035075998865,3510.7035075998865,3510.7035075998865,3510.7035075998865,3510.7035075998865,3510.7035075998865,down,0,None,3514.704657000024,3514.704657000024,3514.704657000024,3514.704657000024,3514.704657000024,None,,,,,,,,0.9097539000213146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ZONGORA UTCA,stimuli/objects/061a.jpg,object,left,1,stimuli/objects/001a.jpg,stimuli/objects/112a.jpg,stimuli/objects/112b.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,dist1,dist2,lure,target,,,,,,,,,,,,,0,1,1,1,0,32,32,23,,,,,,,,,,,,,,,,,Updating,3516.719353100052,,,,,,,None,3517.720243100077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3517.720243100077,3517.720243100077,3517.720243100077,3517.720243100077,3517.720243100077,3517.720243100077,3517.720243100077,left,1,None,3521.7235272999387,3521.7235272999387,3521.7235272999387,3521.7235272999387,3521.7235272999387,None,3521.7235272999387,3521.7235272999387,3521.7235272999387,3521.7235272999387,3521.7235272999387,3521.7235272999387,3521.7235272999387,2.623343300074339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,REPÜLŐ UTCA,stimuli/scenes/054a.jpg,scene,right,2,stimuli/objects/089a.jpg,stimuli/objects/089a.jpg,stimuli/objects/071b.jpg,stimuli/objects/089b.jpg,stimuli/objects/071a.jpg,target,dist2,lure,dist1,,,,,,,,,,,,,0,1,1,1,0,33,33,24,,,,,,,,,,,,,,,,,Updating,3523.735930300085,,,,,,,None,3524.7367245000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3524.7367245000787,3524.7367245000787,3524.7367245000787,3524.7367245000787,3524.7367245000787,3524.7367245000787,3524.7367245000787,right,1,None,3528.7407754999585,3528.7407754999585,3528.7407754999585,3528.7407754999585,3528.7407754999585,None,3528.7407754999585,3528.7407754999585,3528.7407754999585,3528.7407754999585,3528.7407754999585,3528.7407754999585,3528.7407754999585,3.6784770998638123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HARMONIKA UTCA,stimuli/scenes/120a.jpg,scene,right,1,stimuli/scenes/097a.jpg,stimuli/scenes/097a.jpg,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,stimuli/scenes/097b.jpg,target,dist1,dist2,lure,,,,,,,,,,,,,0,1,1,1,0,34,34,61,,,,,,,,,,,,,,,,,Updating,3530.7525253999047,,,,,,,None,3531.753149099881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.753149099881,3531.753149099881,3531.753149099881,3531.753149099881,3531.753149099881,3531.753149099881,3531.753149099881,down,0,None,3535.755541600054,3535.755541600054,3535.755541600054,3535.755541600054,3535.755541600054,None,3535.755541600054,3535.755541600054,3535.755541600054,3535.755541600054,3535.755541600054,3535.755541600054,3535.755541600054,1.0778094998095185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LAKAT UTCA,stimuli/scenes/004a.jpg,scene,right,1,stimuli/scenes/112a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/112b.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/112a.jpg,dist1,lure,dist2,target,,,,,,,,,,,,,0,1,1,1,0,35,35,73,,,,,,,,,,,,,,,,,Updating,3537.7690598999616,,,,,,,None,3538.7695327999536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538.7695327999536,3538.7695327999536,3538.7695327999536,3538.7695327999536,3538.7695327999536,3538.7695327999536,3538.7695327999536,down,0,None,3542.7756578999106,3542.7756578999106,3542.7756578999106,3542.7756578999106,3542.7756578999106,None,3542.7756578999106,3542.7756578999106,3542.7756578999106,3542.7756578999106,3542.7756578999106,3542.7756578999106,3542.7756578999106,2.087288400158286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MOSODA UTCA,stimuli/scenes/037a.jpg,scene,right,2,stimuli/objects/060a.jpg,stimuli/objects/060a.jpg,stimuli/scenes/011a.jpg,stimuli/scenes/011b.jpg,stimuli/objects/060b.jpg,target,dist1,dist2,lure,,,,,,,,,,,,,0,1,1,1,0,36,36,76,,,,,,,,,,,,,,,,,Updating,3544.7856070999987,,,,,,,None,3545.7862267999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545.7862267999444,3545.7862267999444,3545.7862267999444,3545.7862267999444,3545.7862267999444,3545.7862267999444,3545.7862267999444,down,0,None,3549.7904187000822,3549.7904187000822,3549.7904187000822,3549.7904187000822,3549.7904187000822,None,3549.7904187000822,3549.7904187000822,3549.7904187000822,3549.7904187000822,3549.7904187000822,3549.7904187000822,3549.7904187000822,3.0633739000186324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,AJÁNDÉK UTCA,stimuli/scenes/002a.jpg,scene,right,1,stimuli/scenes/040a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/040a.jpg,stimuli/objects/085b.jpg,stimuli/objects/085a.jpg,lure,target,dist2,dist1,,,,,,,,,,,,,0,1,1,1,0,37,37,34,,,,,,,,,,,,,,,,,Updating,3551.801972999936,,,,,,,None,3552.802490599919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552.802490599919,3552.802490599919,3552.802490599919,3552.802490599919,3552.802490599919,3552.802490599919,3552.802490599919,right,1,None,3556.804356199922,3556.804356199922,3556.804356199922,3556.804356199922,3556.804356199922,None,3556.804356199922,3556.804356199922,3556.804356199922,3556.804356199922,3556.804356199922,3556.804356199922,3556.804356199922,1.3017267000395805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
Hippopolis,stimuli/subj_files/ST01_121322_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZOMSZÉD UTCA,stimuli/scenes/025a.jpg,scene,right,2,stimuli/objects/071a.jpg,stimuli/scenes/091a.jpg,stimuli/objects/071b.jpg,stimuli/scenes/091b.jpg,stimuli/objects/071a.jpg,dist1,lure,dist2,target,,,,,,,,,,,,,0,1,1,1,0,38,38,26,,,,,,,,,,,,,,,,,Updating,3558.8185940000694,,,,,,,None,3559.819153700024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559.819153700024,3559.819153700024,3559.819153700024,3559.819153700024,3559.819153700024,3559.819153700024,3559.819153700024,right,1,None,3563.819298699964,3563.819298699964,3563.819298699964,3563.819298699964,3563.819298699964,None,3563.819298699964,3563.819298699964,3563.819298699964,3563.819298699964,3563.819298699964,3563.819298699964,3563.819298699964,2.3662049998529255,3565.8187249000184,3565.8187249000184,3565.8187249000184,3565.8187249000184,3565.8187249000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_121322,2022-12-13_13h18.44.332,MemoryLand,2022.2.4,60.1394152317986,
