CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlockLearning.thisRepN,CityBlockLearning.thisTrialN,CityBlockLearning.thisN,CityBlockLearning.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,TestTrials.thisRepN,TestTrials.thisTrialN,TestTrials.thisN,TestTrials.thisIndex,CityBlockUpdating.thisRepN,CityBlockUpdating.thisTrialN,CityBlockUpdating.thisN,CityBlockUpdating.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,Test4afctTrials.thisRepN,Test4afctTrials.thisTrialN,Test4afctTrials.thisN,Test4afctTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,learning_cityname_text.started,learning_city_image.started,load_video_2.started,learning_movie.started,learning_end_vid_key.started,learning_end_vid_key.keys,text_countdown.started,cityname_text_start.started,Phase,fx_cross.started,plate_learning.started,learning_city_text.started,learning_street_text.started,learning_image.started,learning_skip_key.started,learning_skip_key.keys,short_break_key.keys,fx_cross.stopped,plate_learning.stopped,learning_city_text.stopped,learning_street_text.stopped,learning_image.stopped,learning_skip_key.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,learning_phase_test_text.started,learning_phase_key.started,learning_phase_key.keys,learning_phase_key.rt,text_countdown.stopped,cityname_text_start.stopped,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,test_key_resp.corr,text_response_test.text,written_text_mouse.x,written_text_mouse.y,written_text_mouse.leftButton,written_text_mouse.midButton,written_text_mouse.rightButton,written_text_mouse.time,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,text_response_test.started,written_text_mouse.started,plate_test.stopped,city_text_test.stopped,street_text_test.stopped,test_question.stopped,test_key_resp.stopped,button_image.stopped,long_break1_break_text.started,long_break1_key.started,long_break1_key.keys,long_break1_key.rt,end_learning_text.started,continue_updating_key.started,continue_updating_key.keys,continue_updating_key.rt,updating_instructions_text.started,intro_updating_key.started,intro_updating_key.keys,intro_updating_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,skip_key.started,key_resp_update.keys,key_resp_update.corr,key_resp_update.rt,skip_key.keys,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,skip_key_updating.started,skip_key_updating.keys,plate.stopped,city_text.stopped,street_text.stopped,fx_cross_prediction.stopped,key_resp_update.stopped,button_image_updating.stopped,skip_key.stopped,plate_updating.stopped,city_text_updating.stopped,street_text_updating.stopped,updating_image.stopped,skip_key_updating.stopped,long_break2_text.started,long_break2_key_resp.started,long_break2_key_resp.keys,long_break2_key_resp.rt,end_text_updating.started,continue_key.started,continue_key.keys,continue_key.rt,instructions_4afct_text.started,intro_4afct_key.started,intro_4afct_key.keys,intro_4afct_key.rt,updating_cue,reinstated,street_text_4afct.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp_4afct.started,key_resp_4afct.keys,key_resp_4afct.rt,test4afct_resp,short_break_4afct_key.keys,short_break_4afct_text.started,short_break_4afct_key.started,short_break_4afct_key.rt,clock0.started,clock0.stopped,n_targets,n_lures,n_dist1s,n_dist2s,end_experiment_text.started,end_experiment_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,,,,,,ECSET UTCA,stimuli/objects/089a.jpg,object,left,1,stimuli/objects/092a.jpg,stimuli/scenes/002b.jpg,stimuli/objects/092b.jpg,stimuli/scenes/002a.jpg,stimuli/objects/092a.jpg,dist2,lure,dist1,target,,,,,,,,,,,,,,,,,,,,,0,70,70,90,,,,,,,,,,,,,FinalTest,4233.012102900073,,,,,,,,4234.019808199955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECSET UTCA,1,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,4234.019808199955,f,4.427347100106999,lure,None,,,,4237.512602899922,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,REPÜLŐ UTCA,stimuli/scenes/073a.jpg,scene,right,0,stimuli/scenes/073a.jpg,stimuli/objects/082a.jpg,stimuli/scenes/073a.jpg,stimuli/scenes/073b.jpg,stimuli/objects/082b.jpg,dist1,target,lure,dist2,,,,,,,,,,,,,,,,,,,,,0,71,71,98,,,,,,,,,,,,,FinalTest,4238.479006899986,,,,,,,,4239.4908769999165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REPÜLŐ UTCA,1,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,4239.4908769999165,f,1.782714999979362,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,HARCSA UTCA,stimuli/objects/099a.jpg,object,left,1,stimuli/objects/086a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/074a.jpg,stimuli/objects/086a.jpg,stimuli/objects/086b.jpg,dist2,dist1,target,lure,,,,,,,,,,,,,,,,,,,,,0,72,72,68,,,,,,,,,,,,,FinalTest,4241.295281199971,,,,,,,,4242.304745600093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARCSA UTCA,1,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,4242.304745600093,j,3.7374670999124646,target,None,,,,4245.795800900087,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,LAKAT UTCA,stimuli/scenes/064a.jpg,scene,right,0,stimuli/scenes/064a.jpg,stimuli/scenes/064a.jpg,stimuli/objects/046a.jpg,stimuli/scenes/064b.jpg,stimuli/objects/046b.jpg,target,dist1,lure,dist2,,,,,,,,,,,,,,,,,,,,,0,73,73,113,,,,,,,,,,,,,FinalTest,4246.06218810007,,,,,,,,4247.076686799992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAKAT UTCA,1,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,4247.076686799992,d,2.409978099865839,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,KÖNYVTÁR UTCA,stimuli/scenes/085a.jpg,scene,right,0,stimuli/scenes/085a.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/085b.jpg,stimuli/scenes/041b.jpg,dist1,target,lure,dist2,,,,,,,,,,,,,,,,,,,,,0,74,74,130,,,,,,,,,,,,,FinalTest,4249.511871200055,,,,,,,,4250.518980700057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÖNYVTÁR UTCA,1,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,4250.518980700057,f,2.434012900106609,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,KRÉTA UTCA,stimuli/scenes/019a.jpg,scene,right,0,stimuli/scenes/019a.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/018a.jpg,stimuli/scenes/019a.jpg,dist2,lure,dist1,target,,,,,,,,,,,,,,,,,,,,,0,75,75,129,,,,,,,,,,,,,FinalTest,4252.978559399955,,,,,,,,4253.979413500056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRÉTA UTCA,1,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,4253.979413500056,j,4.200494599994272,dist1,None,,,,4257.47898730007,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,TÜKÖR UTCA,stimuli/scenes/041a.jpg,scene,right,0,stimuli/scenes/041a.jpg,stimuli/objects/033b.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/objects/033a.jpg,dist2,lure,target,dist1,,,,,,,,,,,,,,,,,,,,,0,76,76,89,,,,,,,,,,,,,FinalTest,4258.211789800087,,,,,,,,4259.214755400084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TÜKÖR UTCA,1,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,4259.214755400084,j,1.7824991000816226,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,MARTINI UTCA,stimuli/objects/008a.jpg,object,left,0,stimuli/objects/008a.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,dist1,dist2,target,lure,,,,,,,,,,,,,,,,,,,,,0,77,77,71,,,,,,,,,,,,,FinalTest,4261.028468400007,,,,,,,,4262.037085900083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARTINI UTCA,1,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,4262.037085900083,j,2.0264326001051813,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,SZILVA UTCA,stimuli/objects/016a.jpg,object,left,1,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,stimuli/scenes/010b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/010a.jpg,lure,dist2,target,dist1,,,,,,,,,,,,,,,,,,,,,0,78,78,22,,,,,,,,,,,,,FinalTest,4264.095032199984,,,,,,,,4265.106129199965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SZILVA UTCA,1,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,4265.106129199965,j,1.7281734000425786,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,AJÁNDÉK UTCA,stimuli/scenes/100a.jpg,scene,right,1,stimuli/scenes/010a.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,stimuli/scenes/010a.jpg,stimuli/scenes/010b.jpg,dist1,dist2,target,lure,,,,,,,,,,,,,,,,,,,,,0,79,79,14,,,,,,,,,,,,,FinalTest,4266.86172419996,,,,,,,,4267.8646044998895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AJÁNDÉK UTCA,1,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,4267.8646044998895,j,3.0882296999916434,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,SIVATAG UTCA,stimuli/objects/012a.jpg,object,left,2,stimuli/scenes/111a.jpg,stimuli/scenes/111b.jpg,stimuli/scenes/049b.jpg,stimuli/scenes/111a.jpg,stimuli/scenes/049a.jpg,lure,dist2,target,dist1,,,,,,,,,,,,,,,,,,,,,0,80,80,60,,,,,,,,,,,,,FinalTest,4270.978080499917,,,,,,,,4271.981538899941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIVATAG UTCA,0,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,4271.981538899941,j,3.047653199872002,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,DOMINÓ UTCA,stimuli/objects/113a.jpg,object,left,0,stimuli/objects/113a.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/093a.jpg,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,dist2,dist1,target,lure,,,,,,,,,,,,,,,,,,,,,0,81,81,145,,,,,,,,,,,,,FinalTest,4275.044780199882,,,,,,,,4276.061191200046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOMINÓ UTCA,0,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,4276.061191200046,j,1.6248857001774013,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,MÁRVÁNY UTCA,stimuli/objects/060a.jpg,object,left,1,stimuli/objects/037a.jpg,stimuli/objects/037b.jpg,stimuli/objects/109a.jpg,stimuli/objects/109b.jpg,stimuli/objects/037a.jpg,lure,dist1,dist2,target,,,,,,,,,,,,,,,,,,,,,0,82,82,77,,,,,,,,,,,,,FinalTest,4277.71137819998,,,,,,,,4278.730789500056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MÁRVÁNY UTCA,0,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,4278.730789500056,d,3.02186380000785,lure,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,FÉSZEK UTCA,stimuli/scenes/001a.jpg,scene,right,0,stimuli/scenes/001a.jpg,stimuli/scenes/001a.jpg,stimuli/objects/035b.jpg,stimuli/objects/035a.jpg,stimuli/scenes/001b.jpg,target,dist2,dist1,lure,,,,,,,,,,,,,,,,,,,,,0,83,83,59,,,,,,,,,,,,,FinalTest,4281.7779047999065,,,,,,,,4282.785225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FÉSZEK UTCA,1,4282.785225,4282.785225,4282.785225,4282.785225,4282.785225,4282.785225,4282.785225,4282.785225,4282.785225,4282.785225,d,2.0596725998912007,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,TOLMÁCS UTCA,stimuli/objects/101a.jpg,object,left,2,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/090b.jpg,target,dist1,dist2,lure,,,,,,,,,,,,,,,,,,,,,0,84,84,136,,,,,,,,,,,,,FinalTest,4284.861431299942,,,,,,,,4285.866657299921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOLMÁCS UTCA,1,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,4285.866657299921,d,2.8402301999740303,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,TELEFON UTCA,stimuli/scenes/075a.jpg,scene,right,1,stimuli/scenes/004a.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/004a.jpg,dist1,lure,dist2,target,,,,,,,,,,,,,,,,,,,,,0,85,85,18,,,,,,,,,,,,,FinalTest,4288.727939199889,,,,,,,,4289.729590100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TELEFON UTCA,1,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,4289.729590100003,j,4.070960600161925,dist2,None,,,,4293.228349399986,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,LÁNDZSA UTCA,stimuli/scenes/029a.jpg,scene,right,0,stimuli/scenes/029a.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/020b.jpg,target,dist1,lure,dist2,,,,,,,,,,,,,,,,,,,,,0,86,86,97,,,,,,,,,,,,,FinalTest,4293.827802000102,,,,,,,,4294.829700999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LÁNDZSA UTCA,1,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,4294.829700999893,d,3.169191899942234,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,RÓZSA UTCA,stimuli/scenes/117a.jpg,scene,right,1,stimuli/scenes/026a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/026a.jpg,stimuli/objects/018a.jpg,stimuli/scenes/026b.jpg,dist2,target,dist1,lure,,,,,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,FinalTest,4298.027736400021,,,,,,,,4299.032836399972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RÓZSA UTCA,1,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,4299.032836399972,f,4.5996633998584,target,None,,,,4302.5282066999935,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,TENISZ UTCA,stimuli/scenes/035a.jpg,scene,right,2,stimuli/objects/026a.jpg,stimuli/scenes/087a.jpg,stimuli/objects/026a.jpg,stimuli/scenes/087b.jpg,stimuli/objects/026b.jpg,dist1,target,dist2,lure,,,,,,,,,,,,,,,,,,,,,0,88,88,3,,,,,,,,,,,,,FinalTest,4303.660888999933,,,,,,,,4304.673545799917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TENISZ UTCA,1,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,4304.673545799917,f,1.9583397000096738,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,KECSKE UTCA,stimuli/scenes/044a.jpg,scene,right,2,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/objects/040a.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,lure,target,dist1,dist2,,,,,,,,,,,,,,,,,,,,,0,89,89,115,,,,,,,,,,,,,FinalTest,4306.660905400058,,,,,,,,4307.677566099912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KECSKE UTCA,1,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,4307.677566099912,d,2.8897718999069184,lure,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,TIGRIS UTCA,stimuli/scenes/023a.jpg,scene,right,2,stimuli/objects/006a.jpg,stimuli/objects/094a.jpg,stimuli/objects/006a.jpg,stimuli/objects/006b.jpg,stimuli/objects/094b.jpg,dist1,target,lure,dist2,,,,,,,,,,,,,,,,,,,,,0,90,90,43,,,,,,,,,,,,,FinalTest,4310.594179099891,,,,,,,,4311.61440890003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIGRIS UTCA,1,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,4311.61440890003,f,1.9319730000570416,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,KESELYŰ UTCA,stimuli/scenes/106a.jpg,scene,right,0,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,stimuli/objects/023b.jpg,stimuli/objects/023a.jpg,stimuli/scenes/106a.jpg,lure,dist2,dist1,target,,,,,,,,,,,,,,,,,,,,,0,91,91,57,,,,,,,,,,,,,FinalTest,4313.577498300001,,,,,,,,4314.581758999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KESELYŰ UTCA,1,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,4314.581758999964,k,3.207978499820456,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,RÁDIÓ UTCA,stimuli/objects/115a.jpg,object,left,2,stimuli/scenes/101a.jpg,stimuli/scenes/101b.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/101a.jpg,lure,dist1,dist2,target,,,,,,,,,,,,,,,,,,,,,0,92,92,11,,,,,,,,,,,,,FinalTest,4317.810659399955,,,,,,,,4318.815168200061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RÁDIÓ UTCA,1,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,4318.815168200061,k,3.2601042999885976,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Hippopolis,,,,,,KÖTÉL UTCA,stimuli/scenes/110a.jpg,scene,right,2,stimuli/objects/107a.jpg,stimuli/objects/006b.jpg,stimuli/objects/006a.jpg,stimuli/objects/107a.jpg,stimuli/objects/107b.jpg,dist2,dist1,target,lure,,,,,,,,,,,,,,,,,,,,,0,93,93,73,,,,,,,,,,,,,FinalTest,4322.094120499911,,,,,,,,4323.103801500052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÖTÉL UTCA,1,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,4323.103801500052,j,2.474330500001088,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
Camponello,,,,,,KESZTYŰ UTCA,stimuli/scenes/022a.jpg,scene,right,0,stimuli/scenes/022a.jpg,stimuli/scenes/118b.jpg,stimuli/scenes/022a.jpg,stimuli/scenes/118a.jpg,stimuli/scenes/022b.jpg,dist2,target,dist1,lure,,,,,,,,,,,,,,,,,,,,,0,94,94,96,,,,,,,,,,,,,FinalTest,4325.593971099937,,,,,,,,4326.596348799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KESZTYŰ UTCA,0,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,4326.596348799998,f,2.1706981998868287,target,None,,,,,,,,,,,,ST02_121322,2022-12-13_14h58.16.808,MemoryLand,2022.2.4,59.99851205350997,
