CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,clock0.started,short_break_text.started,short_break_key.started,short_break_key.rt,clock0.stopped,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HAJÓ UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/015a.jpg,stimuli/scenes/015b.jpg,stimuli/scenes/090b.jpg,stimuli/scenes/015a.jpg,stimuli/scenes/090a.jpg,lure,dist2,target,dist1,0,1,1,0,0,13,13,57,,,,,,,435.0195703897625,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,436.05684326030314,j,3.590826904401183,target,None,,439.5103754848242,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TOLLTARTÓ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/079b.jpg,stimuli/scenes/052b.jpg,stimuli/objects/079a.jpg,target,dist2,lure,dist1,0,1,1,0,0,14,14,43,,,,,,,439.6765266060829,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,440.7499449532479,d,2.082239083945751,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,AJÁNDÉK UTCA,stimuli/scenes/042a.jpg,scene,2,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/011b.jpg,stimuli/objects/022a.jpg,stimuli/objects/011a.jpg,lure,dist2,target,dist1,0,1,1,0,0,15,15,45,,,,,,,442.86727988906205,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,443.95034472085536,k,3.1861192621290684,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KATONA UTCA,stimuli/scenes/028a.jpg,scene,1,stimuli/scenes/091a.jpg,stimuli/scenes/003b.jpg,stimuli/scenes/091a.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/003a.jpg,dist2,target,lure,dist1,0,1,1,0,0,16,16,73,,,,,,,447.1571571286768,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,448.21661968529224,d,2.951531495898962,dist2,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÉTRA UTCA,stimuli/objects/048a.jpg,object,1,stimuli/objects/005a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/005b.jpg,stimuli/scenes/039a.jpg,stimuli/objects/005a.jpg,dist2,lure,dist1,target,0,1,1,0,0,17,17,7,,,,,,,451.20852232165635,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,452.3792209792882,f,2.5483101531863213,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KUTYA UTCA,stimuli/objects/007a.jpg,object,2,stimuli/scenes/096a.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/119b.jpg,stimuli/scenes/096b.jpg,dist1,target,dist2,lure,0,1,1,0,0,18,18,28,,,,,,,454.9595004376024,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,456.01384476199746,f,2.3057708851993084,target,None,456.01384476199746,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BETON UTCA,stimuli/scenes/022a.jpg,scene,1,stimuli/scenes/077a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/077b.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/077a.jpg,dist2,lure,dist1,target,0,1,1,0,0,19,19,0,,,,,,,458.3501555658877,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,459.40294983424246,None,,invalid,None,,462.84336816333234,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖNYVTÁR UTCA,stimuli/scenes/065a.jpg,scene,0,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,stimuli/scenes/118b.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/118a.jpg,lure,dist2,target,dist1,0,1,1,0,0,20,20,34,,,,,,,464.3577204849571,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,465.430551962927,j,2.4890771210193634,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HARCSA UTCA,stimuli/objects/047a.jpg,object,2,stimuli/scenes/073a.jpg,stimuli/scenes/023b.jpg,stimuli/scenes/023a.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/073a.jpg,dist2,dist1,lure,target,0,1,1,0,0,21,21,69,,,,,,,467.95105816982687,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,468.9812251664698,f,3.3862201534211636,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÜZET UTCA,stimuli/objects/071a.jpg,object,2,stimuli/scenes/009a.jpg,stimuli/scenes/009b.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/009a.jpg,stimuli/scenes/074a.jpg,lure,dist2,target,dist1,0,1,1,0,0,22,22,64,,,,,,,472.3927606437355,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,473.4463921394199,j,2.4246605429798365,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TRIATLON UTCA,stimuli/objects/026a.jpg,object,1,stimuli/objects/068a.jpg,stimuli/scenes/111b.jpg,stimuli/objects/068a.jpg,stimuli/scenes/111a.jpg,stimuli/objects/068b.jpg,dist2,target,dist1,lure,0,1,1,0,0,23,23,35,,,,,,,475.8930222000927,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,476.9476722422987,f,3.868074795231223,target,None,476.9476722422987,480.3830102812499,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PETÁRDA UTCA,stimuli/objects/117a.jpg,object,0,stimuli/objects/117a.jpg,stimuli/objects/117a.jpg,stimuli/objects/055b.jpg,stimuli/objects/055a.jpg,stimuli/objects/117b.jpg,target,dist2,dist1,lure,0,1,1,0,0,24,24,74,,,,,,,480.8527310099453,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,481.9023424386978,d,2.1606649458408356,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LEVÉL UTCA,stimuli/scenes/032a.jpg,scene,2,stimuli/objects/098a.jpg,stimuli/objects/098a.jpg,stimuli/objects/003b.jpg,stimuli/objects/003a.jpg,stimuli/objects/098b.jpg,target,dist2,dist1,lure,0,1,1,0,0,25,25,72,,,,,,,484.0910284612328,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,485.16164619475603,d,3.2534166909754276,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁLOM UTCA,stimuli/scenes/018a.jpg,scene,2,stimuli/objects/011a.jpg,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/objects/011b.jpg,stimuli/objects/011a.jpg,dist1,dist2,lure,target,0,1,1,0,0,26,26,54,,,,,,,488.44452050328255,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,489.5221688468009,f,3.581486450508237,dist2,None,,492.94593589380383,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LABDA UTCA,stimuli/scenes/058a.jpg,scene,1,stimuli/scenes/055a.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,stimuli/scenes/055b.jpg,stimuli/scenes/055a.jpg,dist2,dist1,lure,target,0,1,1,0,0,27,27,75,,,,,,,493.13375794142485,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,494.18928719870746,d,3.2340139374136925,dist2,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOTOR UTCA,stimuli/objects/024a.jpg,object,2,stimuli/scenes/004a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/objects/077b.jpg,stimuli/objects/077a.jpg,lure,target,dist2,dist1,0,1,1,0,0,28,28,48,,,,,,,497.4514954444021,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,498.5206645093858,None,,invalid,None,,501.93789637833834,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LIGET UTCA,stimuli/scenes/063a.jpg,scene,2,stimuli/objects/108a.jpg,stimuli/scenes/008a.jpg,stimuli/objects/108b.jpg,stimuli/objects/108a.jpg,stimuli/scenes/008b.jpg,dist1,lure,target,dist2,0,1,1,0,0,29,29,21,,,,,,,503.44598378799856,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,504.4872652217746,d,2.248503101989627,dist1,None,504.4872652217746,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TERASZ UTCA,stimuli/scenes/021a.jpg,scene,0,stimuli/scenes/021a.jpg,stimuli/scenes/021a.jpg,stimuli/scenes/025b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/025a.jpg,target,dist2,lure,dist1,0,1,1,0,0,30,30,60,,,,,,,506.76237992197275,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,507.8083475995809,d,3.678798794746399,target,None,,511.2595777530223,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÜVEG UTCA,stimuli/scenes/006a.jpg,scene,2,stimuli/objects/042a.jpg,stimuli/objects/042b.jpg,stimuli/objects/116a.jpg,stimuli/objects/116b.jpg,stimuli/objects/042a.jpg,lure,dist1,dist2,target,0,1,1,0,0,31,31,52,,,,,,,511.51681767217815,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,512.5560477059335,j,3.475474013015628,dist2,None,,516.0126918610185,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FIÓK UTCA,stimuli/scenes/110a.jpg,scene,1,stimuli/scenes/078a.jpg,stimuli/objects/070b.jpg,stimuli/scenes/078b.jpg,stimuli/scenes/078a.jpg,stimuli/objects/070a.jpg,dist2,lure,target,dist1,0,1,1,0,0,32,32,47,,,,,,,516.0612256526947,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,517.1002218108624,j,4.38668262027204,target,None,,520.565255984664,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOKTÉL UTCA,stimuli/scenes/001a.jpg,scene,2,stimuli/objects/077a.jpg,stimuli/scenes/015a.jpg,stimuli/scenes/015b.jpg,stimuli/objects/077a.jpg,stimuli/objects/077b.jpg,dist1,dist2,target,lure,0,1,1,0,0,33,33,23,,,,,,,521.5105331651866,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,522.5332204587758,j,4.1539916805922985,target,None,522.5332204587758,526.0151121132076,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉSZEK UTCA,stimuli/scenes/014a.jpg,scene,0,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/023b.jpg,stimuli/objects/023a.jpg,stimuli/scenes/014a.jpg,lure,dist2,dist1,target,0,1,1,0,0,34,34,17,,,,,,,526.7276694308966,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,527.7979882862419,k,1.752473410218954,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BAGOLY UTCA,stimuli/objects/013a.jpg,object,1,stimuli/objects/120a.jpg,stimuli/objects/068b.jpg,stimuli/objects/120a.jpg,stimuli/objects/068a.jpg,stimuli/objects/120b.jpg,dist2,target,dist1,lure,0,1,1,0,0,35,35,26,,,,,,,529.5803136695176,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,530.6537139769644,f,2.3691309727728367,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZAXOFON UTCA,stimuli/objects/061a.jpg,object,0,stimuli/objects/061a.jpg,stimuli/objects/061a.jpg,stimuli/objects/020b.jpg,stimuli/objects/020a.jpg,stimuli/objects/061b.jpg,target,dist2,dist1,lure,0,1,1,0,0,36,36,10,,,,,,,533.0590862389654,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,534.1162339746952,d,3.1622044257819653,target,None,534.1162339746952,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MÁRVÁNY UTCA,stimuli/scenes/100a.jpg,scene,0,stimuli/scenes/100a.jpg,stimuli/objects/025a.jpg,stimuli/scenes/100a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/025b.jpg,dist1,target,lure,dist2,0,1,1,0,0,37,37,24,,,,,,,537.308588007465,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,538.349513027817,f,4.369142793118954,target,None,,541.8118296265602,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZÖCSKE UTCA,stimuli/objects/081a.jpg,object,1,stimuli/objects/038a.jpg,stimuli/scenes/099a.jpg,stimuli/objects/038b.jpg,stimuli/objects/038a.jpg,stimuli/scenes/099b.jpg,dist1,lure,target,dist2,0,1,1,0,0,38,38,66,,,,,,,542.7435991782695,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,543.8001858592033,f,3.366761727258563,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ECSET UTCA,stimuli/objects/025a.jpg,object,0,stimuli/objects/025a.jpg,stimuli/objects/025b.jpg,stimuli/scenes/052b.jpg,stimuli/objects/025a.jpg,stimuli/scenes/052a.jpg,lure,dist2,target,dist1,0,1,1,0,0,39,39,8,,,,,,,547.1966882180423,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,548.2549002170563,d,2.7842800337821245,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BONBON UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/094b.jpg,stimuli/objects/020b.jpg,stimuli/objects/020a.jpg,dist1,dist2,lure,target,0,1,1,0,0,40,40,59,,,,,,,551.0633840374649,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,552.1111639477313,k,1.8392799589782953,target,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MENTA UTCA,stimuli/objects/058a.jpg,object,2,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,target,lure,dist1,dist2,0,1,1,0,0,41,41,51,,,,,,,553.9934648238122,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,555.0553793534636,j,2.0790438037365675,dist1,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁRNYÉK UTCA,stimuli/objects/035a.jpg,object,1,stimuli/objects/059a.jpg,stimuli/objects/059a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/059b.jpg,stimuli/scenes/078a.jpg,target,dist2,lure,dist1,0,1,1,0,0,42,42,29,,,,,,,557.1734815426171,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,558.2287803459913,j,2.857314597815275,lure,None,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CITROM UTCA,stimuli/scenes/103a.jpg,scene,1,stimuli/scenes/105a.jpg,stimuli/objects/120a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/objects/120b.jpg,dist1,target,lure,dist2,0,1,1,0,0,43,43,40,,,,,,,561.1108607165515,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,562.1631324943155,f,1.9949171990156174,target,None,562.1631324943155,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
Hippopolis,stimuli/subj_files/ST02_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PAPUCS UTCA,stimuli/objects/099a.jpg,object,1,stimuli/objects/115a.jpg,stimuli/objects/115b.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/objects/115a.jpg,lure,dist2,dist1,target,0,1,1,0,0,44,44,30,,,,,,,564.1964462548494,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,565.2782048601657,k,3.904218714684248,target,space,,568.6961871869862,569.2174021769315,569.2174021769315,1.7735630646348,,,,,,,,,,,,ST02_112822,2022-11-29_12h09.25.884,Hippopolis_4AFCT,2022.2.2,60.00097052832705,
