CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÜKÖR UTCA,stimuli/scenes/006a.jpg,scene,0,stimuli/scenes/006a.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/006b.jpg,dist2,dist1,target,lure,0,1,1,1,0,67,67,25,,,,,,,959.842937419191,960.8711425885558,960.8711425885558,960.8711425885558,960.8711425885558,963.8700658846647,963.8700658846647,963.8700658846647,963.8700658846647,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZÁSZLÓ UTCA,stimuli/scenes/103a.jpg,scene,2,stimuli/objects/037a.jpg,stimuli/scenes/102b.jpg,stimuli/objects/037b.jpg,stimuli/scenes/102a.jpg,stimuli/objects/037a.jpg,dist2,lure,dist1,target,0,1,1,1,0,68,68,60,,,,,,,965.843529574573,966.873299729079,966.873299729079,966.873299729079,966.873299729079,969.8785591572523,969.8785591572523,969.8785591572523,969.8785591572523,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KESELYŰ UTCA,stimuli/objects/003a.jpg,object,2,stimuli/scenes/100a.jpg,stimuli/objects/029a.jpg,stimuli/scenes/100b.jpg,stimuli/objects/029b.jpg,stimuli/scenes/100a.jpg,dist1,lure,dist2,target,0,1,1,1,0,69,69,6,,,,,,,971.8463286329061,972.876123977825,972.876123977825,972.876123977825,972.876123977825,975.8643607832491,975.8643607832491,975.8643607832491,975.8643607832491,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SALÁTA UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/scenes/099b.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/scenes/099a.jpg,dist2,lure,target,dist1,0,1,1,1,0,70,70,73,,,,,,,977.8633182886988,978.8915007561445,978.8915007561445,978.8915007561445,978.8915007561445,981.8976114094257,981.8976114094257,981.8976114094257,981.8976114094257,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/077b.jpg,stimuli/objects/077a.jpg,stimuli/scenes/052b.jpg,target,dist2,dist1,lure,0,1,1,1,0,71,71,19,,,,,,,983.8717135954648,984.8926349952817,984.8926349952817,984.8926349952817,984.8926349952817,987.9021604992449,987.9021604992449,987.9021604992449,987.9021604992449,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/094a.jpg,object,0,stimuli/objects/094a.jpg,stimuli/objects/094b.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,stimuli/objects/094a.jpg,lure,dist2,dist1,target,0,1,1,1,0,72,72,40,,,,,,,989.8847656007856,990.9085345752537,990.9085345752537,990.9085345752537,990.9085345752537,993.9191949423403,993.9191949423403,993.9191949423403,993.9191949423403,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/objects/072a.jpg,object,0,stimuli/objects/072a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,dist2,dist1,lure,target,0,1,1,1,0,73,73,54,,,,,,,995.888709474355,996.909268239513,996.909268239513,996.909268239513,996.909268239513,999.913110723719,999.913110723719,999.913110723719,999.913110723719,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,REPÜLŐ UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/098b.jpg,dist1,dist2,target,lure,0,1,1,1,0,74,74,66,,,,,,,1001.8967701364309,1002.9288871455938,1002.9288871455938,1002.9288871455938,1002.9288871455938,1005.9157981295139,1005.9157981295139,1005.9157981295139,1005.9157981295139,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KOSÁR UTCA,stimuli/objects/057a.jpg,object,2,stimuli/scenes/001a.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/001b.jpg,stimuli/objects/005b.jpg,stimuli/objects/005a.jpg,target,lure,dist2,dist1,0,1,1,1,0,75,75,38,,,,,,,1007.9043869953603,1008.9247062858194,1008.9247062858194,1008.9247062858194,1008.9247062858194,1011.9361597187817,1011.9361597187817,1011.9361597187817,1011.9361597187817,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/scenes/080a.jpg,scene,2,stimuli/objects/029a.jpg,stimuli/scenes/054b.jpg,stimuli/scenes/054a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,dist2,dist1,lure,target,0,1,1,1,0,76,76,59,,,,,,,1013.9060039166361,1014.9276278801262,1014.9276278801262,1014.9276278801262,1014.9276278801262,1017.9426970724016,1017.9426970724016,1017.9426970724016,1017.9426970724016,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÁRTYA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/objects/008a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/objects/008b.jpg,dist1,lure,target,dist2,0,1,1,1,0,77,77,64,,,,,,,1019.9221100043505,1020.944787658751,1020.944787658751,1020.944787658751,1020.944787658751,1023.9505820181221,1023.9505820181221,1023.9505820181221,1023.9505820181221,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SIRÁLY UTCA,stimuli/objects/081a.jpg,object,0,stimuli/objects/081a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/019b.jpg,target,lure,dist1,dist2,0,1,1,1,0,78,78,50,,,,,,,1025.9321542680264,1026.958138851449,1026.958138851449,1026.958138851449,1026.958138851449,1029.9558286964893,1029.9558286964893,1029.9558286964893,1029.9558286964893,None,,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
Camponello,stimuli/subj_files/student1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KRÉTA UTCA,stimuli/scenes/091a.jpg,scene,0,stimuli/scenes/091a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/091a.jpg,dist2,lure,dist1,target,0,1,1,1,0,79,79,21,,,,,,,1031.94668604061,1032.9659684374928,1032.9659684374928,1032.9659684374928,1032.9659684374928,1035.963960269466,1035.963960269466,1035.963960269466,1035.963960269466,None,1032.9659684374928,,,,,,,,,student1,2022-10-25_10h37.17.201,Hippopolis_Updating,2022.2.2,59.95219243166023,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,1037.953400047496,,,,,,
