CityName,StimuliFile,CityImage,StreetSign,LearningVideoFile,UpdatingVideoFile,Cue,Image,Category,CorrectResponse,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,UpdatingTrials.thisRepN,UpdatingTrials.thisTrialN,UpdatingTrials.thisN,UpdatingTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_update.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,fx_cross_prediction.started,key_resp_update.started,button_image_updating.started,key_resp_update.keys,key_resp_update.corr,plate_updating.started,city_text_updating.started,street_text_updating.started,updating_image.started,short_break_key.keys,key_resp_update.rt,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TRIATLON UTCA,stimuli/scenes/105a.jpg,scene,right,0,stimuli/scenes/105a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/065a.jpg,stimuli/scenes/065b.jpg,target,lure,dist1,dist2,0,0,0,0,0,65,65,8,,,,,,,,,,,,,534.4481763821095,535.4720336832106,535.4720336832106,535.4720336832106,535.4720336832106,535.4720336832106,535.4720336832106,left,0,539.4790932182223,539.4790932182223,539.4790932182223,539.4790932182223,None,2.3056770619004965,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MAJOM UTCA,stimuli/objects/073a.jpg,object,left,2,stimuli/scenes/020a.jpg,stimuli/scenes/021a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/021b.jpg,stimuli/scenes/020a.jpg,dist1,lure,dist2,target,0,0,0,0,0,66,66,73,,,,,,,,,,,,,541.4654730036855,542.485417842865,542.485417842865,542.485417842865,542.485417842865,542.485417842865,542.485417842865,left,0,546.5212737694383,546.5212737694383,546.5212737694383,546.5212737694383,None,1.4996707197278738,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,FÜZET UTCA,stimuli/scenes/027a.jpg,scene,right,1,stimuli/scenes/097a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/100a.jpg,target,dist2,lure,dist1,0,0,0,0,0,67,67,24,,,,,,,,,,,,,548.4734867047518,549.5008745491505,549.5008745491505,549.5008745491505,549.5008745491505,549.5008745491505,549.5008745491505,down,0,553.5078333187848,553.5078333187848,553.5078333187848,553.5078333187848,None,1.0929294060915709,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KAKAS UTCA,stimuli/objects/011a.jpg,object,left,1,stimuli/objects/069a.jpg,stimuli/scenes/117b.jpg,stimuli/objects/069a.jpg,stimuli/scenes/117a.jpg,stimuli/objects/069b.jpg,dist2,target,dist1,lure,0,0,0,0,0,68,68,70,,,,,,,,,,,,,555.4848085809499,556.5109017062932,556.5109017062932,556.5109017062932,556.5109017062932,556.5109017062932,556.5109017062932,down,0,560.5418110769242,560.5418110769242,560.5418110769242,560.5418110769242,None,2.08274270221591,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,TENISZ UTCA,stimuli/scenes/005a.jpg,scene,right,2,stimuli/objects/077a.jpg,stimuli/scenes/026b.jpg,stimuli/objects/077b.jpg,stimuli/scenes/026a.jpg,stimuli/objects/077a.jpg,dist2,lure,dist1,target,0,0,0,0,0,69,69,29,,,,,,,,,,,,,562.4980294629931,563.5210961848497,563.5210961848497,563.5210961848497,563.5210961848497,563.5210961848497,563.5210961848497,right,0,567.5534735061228,567.5534735061228,567.5534735061228,567.5534735061228,None,2.112157065421343,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,PULÓVER UTCA,stimuli/objects/035a.jpg,object,left,0,stimuli/objects/035a.jpg,stimuli/objects/035a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/objects/035b.jpg,target,dist2,dist1,lure,0,0,0,0,0,70,70,69,,,,,,,,,,,,,569.5117333382368,570.538659337908,570.538659337908,570.538659337908,570.538659337908,570.538659337908,570.538659337908,down,0,574.5409436803311,574.5409436803311,574.5409436803311,574.5409436803311,None,1.2863259315490723,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,LEMEZ UTCA,stimuli/scenes/041a.jpg,scene,right,0,stimuli/scenes/041a.jpg,stimuli/objects/057a.jpg,stimuli/scenes/041b.jpg,stimuli/objects/057b.jpg,stimuli/scenes/041a.jpg,dist1,lure,dist2,target,0,0,0,0,0,71,71,1,,,,,,,,,,,,,576.5138618666679,577.532096169889,577.532096169889,577.532096169889,577.532096169889,577.532096169889,577.532096169889,down,0,581.530454678461,581.530454678461,581.530454678461,581.530454678461,None,1.9730675425380468,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,CSILLAG UTCA,stimuli/scenes/106a.jpg,scene,right,0,stimuli/scenes/106a.jpg,stimuli/objects/062b.jpg,stimuli/objects/062a.jpg,stimuli/scenes/106a.jpg,stimuli/scenes/106b.jpg,dist2,dist1,target,lure,0,0,0,0,0,72,72,37,,,,,,,,,,,,,583.5130476504564,584.5404678415507,584.5404678415507,584.5404678415507,584.5404678415507,584.5404678415507,584.5404678415507,left,0,588.5490736979991,588.5490736979991,588.5490736979991,588.5490736979991,None,3.5884422045201063,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KÁRTYA UTCA,stimuli/objects/088a.jpg,object,left,0,stimuli/objects/088a.jpg,stimuli/objects/088a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/114a.jpg,stimuli/objects/088b.jpg,target,dist2,dist1,lure,0,0,0,0,0,73,73,77,,,,,,,,,,,,,590.5140609107912,591.5372277759016,591.5372277759016,591.5372277759016,591.5372277759016,591.5372277759016,591.5372277759016,left,0,595.5547445882112,595.5547445882112,595.5547445882112,595.5547445882112,None,2.0474282391369343,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,SZŐNYEG UTCA,stimuli/scenes/101a.jpg,scene,right,2,stimuli/objects/072a.jpg,stimuli/objects/072b.jpg,stimuli/objects/072a.jpg,stimuli/scenes/103a.jpg,stimuli/scenes/103b.jpg,lure,target,dist1,dist2,0,0,0,0,0,74,74,59,,,,,,,,,,,,,597.5172935109586,598.5402516908944,598.5402516908944,598.5402516908944,598.5402516908944,598.5402516908944,598.5402516908944,right,0,602.5465993322432,602.5465993322432,602.5465993322432,602.5465993322432,None,1.6041953023523092,598.5402516908944,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,ZONGORA UTCA,stimuli/objects/050a.jpg,object,left,0,stimuli/objects/050a.jpg,stimuli/objects/050a.jpg,stimuli/scenes/045b.jpg,stimuli/objects/050b.jpg,stimuli/scenes/045a.jpg,target,dist2,lure,dist1,0,0,0,0,0,75,75,28,,,,,,,,,,,,,604.5313873868436,605.551745865494,605.551745865494,605.551745865494,605.551745865494,605.551745865494,605.551745865494,left,0,609.5702774915844,609.5702774915844,609.5702774915844,609.5702774915844,None,1.824981227517128,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KATONA UTCA,stimuli/scenes/017a.jpg,scene,right,1,stimuli/scenes/100a.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/100a.jpg,stimuli/scenes/100b.jpg,stimuli/scenes/076b.jpg,dist1,target,lure,dist2,0,0,0,0,0,76,76,48,,,,,,,,,,,,,611.5455649252981,612.572351904586,612.572351904586,612.572351904586,612.572351904586,612.572351904586,612.572351904586,down,0,616.5722212828696,616.5722212828696,616.5722212828696,616.5722212828696,None,1.8283248580992222,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,KERÉK UTCA,stimuli/scenes/077a.jpg,scene,right,0,stimuli/scenes/077a.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/077b.jpg,target,dist2,dist1,lure,0,0,0,0,0,77,77,39,,,,,,,,,,,,,618.5469874683768,619.5676078125834,619.5676078125834,619.5676078125834,619.5676078125834,619.5676078125834,619.5676078125834,right,0,623.5644762907177,623.5644762907177,623.5644762907177,623.5644762907177,None,1.776621287688613,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,MANDARIN UTCA,stimuli/scenes/071a.jpg,scene,right,0,stimuli/scenes/071a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/071a.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/071b.jpg,dist2,target,dist1,lure,0,0,0,0,0,78,78,19,,,,,,,,,,,,,625.5720695108175,626.6001322399825,626.6001322399825,626.6001322399825,626.6001322399825,626.6001322399825,626.6001322399825,right,0,630.6047130525112,630.6047130525112,630.6047130525112,630.6047130525112,None,2.5362121034413576,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Camponello,stimuli/subj_files/ST02_120922_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part,./stimuli/videos/campo-satellite.mp4,RIBIZLI UTCA,stimuli/scenes/029a.jpg,scene,right,0,stimuli/scenes/029a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/086a.jpg,stimuli/scenes/086b.jpg,lure,target,dist1,dist2,0,0,0,0,0,79,79,32,,,,,,,,,,,,,632.5736177004874,633.6009141094983,633.6009141094983,633.6009141094983,633.6009141094983,633.6009141094983,633.6009141094983,right,0,637.5887428745627,637.5887428745627,637.5887428745627,637.5887428745627,None,1.7752901818603277,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TERASZ UTCA,stimuli/scenes/001a.jpg,scene,right,1,stimuli/scenes/087a.jpg,stimuli/scenes/087b.jpg,stimuli/objects/068b.jpg,stimuli/scenes/087a.jpg,stimuli/objects/068a.jpg,lure,dist2,target,dist1,0,1,1,1,0,0,0,22,,,,,643.8969610948116,643.8969610948116,0.03439170867204666,647.0805204883218,647.0805204883218,None,654.4954866748303,654.4954866748303,656.913214288652,657.892462387681,657.892462387681,657.892462387681,657.892462387681,657.892462387681,657.892462387681,left,0,661.9127891417593,661.9127891417593,661.9127891417593,661.9127891417593,None,1.9790774304419756,,,,,639.5802816357464,639.5802816357464,space,4.259792422875762,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,ZEBRA UTCA,stimuli/objects/004a.jpg,object,left,2,stimuli/scenes/081a.jpg,stimuli/scenes/081b.jpg,stimuli/scenes/003a.jpg,stimuli/scenes/003b.jpg,stimuli/scenes/081a.jpg,lure,dist1,dist2,target,0,1,1,1,0,1,1,44,,,,,,,,,,,,,663.8658399283886,664.8879957124591,664.8879957124591,664.8879957124591,664.8879957124591,664.8879957124591,664.8879957124591,down,0,668.9023066721857,668.9023066721857,668.9023066721857,668.9023066721857,None,3.256305107846856,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,BOHÓC UTCA,stimuli/objects/095a.jpg,object,left,0,stimuli/objects/095a.jpg,stimuli/objects/095a.jpg,stimuli/objects/095b.jpg,stimuli/scenes/072a.jpg,stimuli/scenes/072b.jpg,target,lure,dist1,dist2,0,1,1,1,0,2,2,24,,,,,,,,,,,,,670.8785644434392,671.9028422255069,671.9028422255069,671.9028422255069,671.9028422255069,671.9028422255069,671.9028422255069,left,0,675.9083924461156,675.9083924461156,675.9083924461156,675.9083924461156,None,1.5373087134212255,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZŐLŐ UTCA,stimuli/scenes/004a.jpg,scene,right,2,stimuli/objects/034a.jpg,stimuli/scenes/016a.jpg,stimuli/scenes/016b.jpg,stimuli/objects/034b.jpg,stimuli/objects/034a.jpg,dist1,dist2,lure,target,0,1,1,1,0,3,3,54,,,,,,,,,,,,,677.8901628050953,678.9224007949233,678.9224007949233,678.9224007949233,678.9224007949233,678.9224007949233,678.9224007949233,down,0,682.9610716402531,682.9610716402531,682.9610716402531,682.9610716402531,None,1.6691181976348162,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,HORDÓ UTCA,stimuli/scenes/085a.jpg,scene,right,1,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,stimuli/objects/009a.jpg,stimuli/scenes/055a.jpg,stimuli/objects/009b.jpg,lure,dist1,target,dist2,0,1,1,1,0,4,4,32,,,,,,,,,,,,,684.8905528075993,685.9203506410122,685.9203506410122,685.9203506410122,685.9203506410122,685.9203506410122,685.9203506410122,down,0,689.9332819767296,689.9332819767296,689.9332819767296,689.9332819767296,None,1.2953584901988506,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TOBOZ UTCA,stimuli/scenes/030a.jpg,scene,right,2,stimuli/objects/061a.jpg,stimuli/objects/061b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/objects/061a.jpg,lure,dist2,dist1,target,0,1,1,1,0,5,5,34,,,,,,,,,,,,,691.896675279364,692.9175671339035,692.9175671339035,692.9175671339035,692.9175671339035,692.9175671339035,692.9175671339035,down,0,696.94120859541,696.94120859541,696.94120859541,696.94120859541,None,2.2342867869883776,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZAPPAN UTCA,stimuli/objects/118a.jpg,object,left,1,stimuli/objects/029a.jpg,stimuli/objects/101a.jpg,stimuli/objects/101b.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,dist1,dist2,target,lure,0,1,1,1,0,6,6,6,,,,,,,,,,,,,698.9042352233082,699.9341098740697,699.9341098740697,699.9341098740697,699.9341098740697,699.9341098740697,699.9341098740697,left,0,703.9563001804054,703.9563001804054,703.9563001804054,703.9563001804054,None,1.2968674935400486,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MÁRVÁNY UTCA,stimuli/objects/024a.jpg,object,left,0,stimuli/objects/024a.jpg,stimuli/scenes/060b.jpg,stimuli/objects/024b.jpg,stimuli/objects/024a.jpg,stimuli/scenes/060a.jpg,dist2,lure,target,dist1,0,1,1,1,0,7,7,30,,,,,,,,,,,,,705.906713321805,706.9370202720165,706.9370202720165,706.9370202720165,706.9370202720165,706.9370202720165,706.9370202720165,left,0,710.9401962701231,710.9401962701231,710.9401962701231,710.9401962701231,None,1.1585576627403498,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,SZOBOR UTCA,stimuli/scenes/010a.jpg,scene,right,2,stimuli/objects/038a.jpg,stimuli/scenes/111a.jpg,stimuli/scenes/111b.jpg,stimuli/objects/038b.jpg,stimuli/objects/038a.jpg,dist1,dist2,lure,target,0,1,1,1,0,8,8,52,,,,,,,,,,,,,712.9131384026259,713.9400466755033,713.9400466755033,713.9400466755033,713.9400466755033,713.9400466755033,713.9400466755033,right,0,717.9784313961864,717.9784313961864,717.9784313961864,717.9784313961864,None,1.547009002417326,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TÜKÖR UTCA,stimuli/objects/064a.jpg,object,left,0,stimuli/objects/064a.jpg,stimuli/objects/041a.jpg,stimuli/objects/041b.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,dist1,dist2,target,lure,0,1,1,1,0,9,9,16,,,,,,,,,,,,,719.924687936902,720.9329044148326,720.9329044148326,720.9329044148326,720.9329044148326,720.9329044148326,720.9329044148326,left,0,724.9453872777522,724.9453872777522,724.9453872777522,724.9453872777522,None,3.066525274887681,720.9329044148326,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,LÁNDZSA UTCA,stimuli/scenes/042a.jpg,scene,right,1,stimuli/scenes/073a.jpg,stimuli/scenes/073a.jpg,stimuli/objects/001a.jpg,stimuli/objects/001b.jpg,stimuli/scenes/073b.jpg,target,dist1,dist2,lure,0,1,1,1,0,10,10,18,,,,,,,,,,,,,726.9442688990384,727.9685976840556,727.9685976840556,727.9685976840556,727.9685976840556,727.9685976840556,727.9685976840556,left,0,731.9966370873153,731.9966370873153,731.9966370873153,731.9966370873153,None,1.7903372924774885,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MOGYORÓ UTCA,stimuli/objects/052a.jpg,object,left,1,stimuli/objects/090a.jpg,stimuli/scenes/007b.jpg,stimuli/objects/090b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/090a.jpg,dist2,lure,dist1,target,0,1,1,1,0,11,11,31,,,,,,,,,,,,,733.9575146604329,734.9839284345508,734.9839284345508,734.9839284345508,734.9839284345508,734.9839284345508,734.9839284345508,down,0,739.0133266244084,739.0133266244084,739.0133266244084,739.0133266244084,None,1.7356735654175282,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,KÖMÉNYMAG UTCA,stimuli/scenes/058a.jpg,scene,right,2,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/033a.jpg,stimuli/objects/114a.jpg,stimuli/objects/114b.jpg,lure,target,dist1,dist2,0,1,1,1,0,12,12,9,,,,,,,,,,,,,740.9587170109153,741.9828131645918,741.9828131645918,741.9828131645918,741.9828131645918,741.9828131645918,741.9828131645918,down,0,746.0065501052886,746.0065501052886,746.0065501052886,746.0065501052886,None,1.1842461712658405,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,MOTOR UTCA,stimuli/scenes/028a.jpg,scene,right,0,stimuli/scenes/028a.jpg,stimuli/scenes/028a.jpg,stimuli/scenes/028b.jpg,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,target,lure,dist1,dist2,0,1,1,1,0,13,13,1,,,,,,,,,,,,,747.9638060089201,748.9794309698045,748.9794309698045,748.9794309698045,748.9794309698045,748.9794309698045,748.9794309698045,down,0,752.9911814145744,752.9911814145744,752.9911814145744,752.9911814145744,None,2.460005274042487,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TIGRIS UTCA,stimuli/objects/087a.jpg,object,left,2,stimuli/scenes/063a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/063a.jpg,dist2,lure,dist1,target,0,1,1,1,0,14,14,13,,,,,,,,,,,,,754.9775117505342,756.0100529696792,756.0100529696792,756.0100529696792,756.0100529696792,756.0100529696792,756.0100529696792,right,0,760.0122427660972,760.0122427660972,760.0122427660972,760.0122427660972,None,1.6527346912771463,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,REPÜLŐ UTCA,stimuli/scenes/072a.jpg,scene,right,0,stimuli/scenes/072a.jpg,stimuli/objects/064b.jpg,stimuli/scenes/072a.jpg,stimuli/objects/064a.jpg,stimuli/scenes/072b.jpg,dist2,target,dist1,lure,0,1,1,1,0,15,15,71,,,,,,,,,,,,,761.9945185128599,763.0195122305304,763.0195122305304,763.0195122305304,763.0195122305304,763.0195122305304,763.0195122305304,down,0,767.006066178903,767.006066178903,767.006066178903,767.006066178903,None,2.8350071404129267,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
Hippopolis,stimuli/subj_files/ST02_120922_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part,./stimuli/videos/hippo-satellite.mp4,TÁSKA UTCA,stimuli/objects/008a.jpg,object,left,0,stimuli/objects/008a.jpg,stimuli/objects/008a.jpg,stimuli/scenes/090b.jpg,stimuli/objects/008b.jpg,stimuli/scenes/090a.jpg,target,dist2,lure,dist1,0,1,1,1,0,16,16,0,,,,,,,,,,,,,768.9900188725442,770.0202564690262,770.0202564690262,770.0202564690262,770.0202564690262,770.0202564690262,770.0202564690262,left,0,774.0079829115421,774.0079829115421,774.0079829115421,774.0079829115421,None,1.6260969936847687,,,,,,,,,,,ST02_120922,2022-12-09_14h59.08.284,Hippopolis_Updating,2022.2.2,60.00220172735682,
