CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,learning_instructions_text.stopped,intro_key.keys,intro_key.rt,intro_key.started,intro_key.stopped,cityname_text.started,cityname_text.stopped,city_image.started,city_image.stopped,plate.started,plate.stopped,city_text.started,city_text.stopped,street_text.started,street_text.stopped,learning_image.started,learning_image.stopped,fx_cross.started,fx_cross.stopped,short_break_text.started,short_break_text.stopped,short_break_key.keys,short_break_key.started,short_break_key.stopped,short_break_key.rt,test_text.started,test_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,plate_test.started,plate_test.stopped,city_text_test.started,city_text_test.stopped,street_text_test.started,street_text_test.stopped,test_question.started,test_question.stopped,test_key_resp.keys,test_key_resp.started,test_key_resp.stopped,button_image.started,button_image.stopped,plate_verbal.started,plate_verbal.stopped,street_text_verbal.started,street_text_verbal.stopped,city_text_verbal.started,city_text_verbal.stopped,question_verbal.started,question_verbal.stopped,verbal_test_key_resp.keys,verbal_test_key_resp.started,verbal_test_key_resp.stopped,test_key_resp.rt,verbal_test_key_resp.rt,break_text.started,break_text.stopped,break_key_resp.keys,break_key_resp.rt,break_key_resp.started,break_key_resp.stopped,end_text.started,end_text.stopped,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TENGER UTCA,stimuli/scenes/037a.jpg,scene,1,stimuli/scenes/119a.jpg,stimuli/objects/081a.jpg,stimuli/objects/081b.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/119b.jpg,dist1,dist2,target,lure,1,1,3,1,,,,,0,9,9,59,,,,,,,,,,,,,,,,,,,2832.540711073205,None,,,,,,,,,,,,,2830.198670695536,None,2830.198670695536,None,2830.198670695536,None,2830.198670695536,None,right,2830.198670695536,None,2830.198670695536,None,None,None,None,None,None,None,None,None,None,None,None,2.294183616992086,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÓKUSZ UTCA,stimuli/objects/091a.jpg,object,2,stimuli/scenes/078a.jpg,stimuli/objects/032b.jpg,stimuli/scenes/078a.jpg,stimuli/scenes/078b.jpg,stimuli/objects/032a.jpg,dist2,target,lure,dist1,1,1,3,1,,,,,0,10,10,13,,,,,,,,,,,,,,,,,,,2834.8434290215373,None,,,,,,,,,,,,,2833.570326986257,None,2833.570326986257,None,2833.570326986257,None,2833.570326986257,None,right,2833.570326986257,None,2833.570326986257,None,None,None,None,None,None,None,None,None,None,None,None,1.242818080354482,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,REPÜLŐ UTCA,stimuli/scenes/056a.jpg,scene,0,stimuli/scenes/056a.jpg,stimuli/scenes/055b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/056b.jpg,dist2,target,dist1,lure,1,1,3,1,,,,,0,11,11,22,,,,,,,,,,,,,,,,,,,2837.6935742306523,None,,,,,,,,,,,,,2835.878934777342,None,2835.878934777342,None,2835.878934777342,None,2835.878934777342,None,right,2835.878934777342,None,2835.878934777342,None,None,None,None,None,None,None,None,None,None,None,None,1.78218964766711,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CUKOR UTCA,stimuli/scenes/065a.jpg,scene,0,stimuli/scenes/065a.jpg,stimuli/objects/052b.jpg,stimuli/scenes/065a.jpg,stimuli/objects/052a.jpg,stimuli/scenes/065b.jpg,dist2,target,dist1,lure,1,1,3,1,,,,,0,12,12,49,,,,,,,,,,,,,,,,,,,2842.1298324982636,None,,,,,,,,,,,,,2838.712922261562,None,2838.712922261562,None,2838.712922261562,None,2838.712922261562,None,left,2838.712922261562,None,2838.712922261562,None,None,None,None,None,None,None,None,None,None,None,None,3.379985668696463,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HERING UTCA,stimuli/objects/032a.jpg,object,0,stimuli/objects/032a.jpg,stimuli/objects/032a.jpg,stimuli/scenes/082b.jpg,stimuli/scenes/082a.jpg,stimuli/objects/032b.jpg,target,dist2,dist1,lure,1,1,3,1,,,,,0,13,13,57,,,,,,,,,,,,,,,,,,,2847.1486717220396,None,,,,,,,,,,,,,2843.1463217562996,None,2843.1463217562996,None,2843.1463217562996,None,2843.1463217562996,None,None,2843.1463217562996,None,2843.1463217562996,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ZONGORA UTCA,stimuli/scenes/110a.jpg,scene,2,stimuli/objects/074a.jpg,stimuli/scenes/048a.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,stimuli/scenes/048b.jpg,dist1,target,lure,dist2,1,1,3,1,,,,,0,14,14,21,,,,,,,,,,,,,,,,,,,2852.171018166933,None,,,,,,,,,,,,,2848.1829866333865,None,2848.1829866333865,None,2848.1829866333865,None,2848.1829866333865,None,None,2848.1829866333865,None,2848.1829866333865,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁNYÉR UTCA,stimuli/scenes/040a.jpg,scene,0,stimuli/scenes/040a.jpg,stimuli/scenes/040a.jpg,stimuli/objects/044b.jpg,stimuli/scenes/040b.jpg,stimuli/objects/044a.jpg,target,dist2,lure,dist1,1,1,3,1,,,,,0,15,15,35,,,,,,,,,,,,,,,,,,,2854.422790437937,None,,,,,,,,,,,,,2853.1944108386524,None,2853.1944108386524,None,2853.1944108386524,None,2853.1944108386524,None,right,2853.1944108386524,None,2853.1944108386524,None,None,None,None,None,None,None,None,None,None,None,None,1.1863349303603172,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖRTE UTCA,stimuli/scenes/050a.jpg,scene,1,stimuli/scenes/019a.jpg,stimuli/scenes/019a.jpg,stimuli/objects/114b.jpg,stimuli/scenes/019b.jpg,stimuli/objects/114a.jpg,target,dist2,lure,dist1,1,1,3,1,,,,,0,16,16,20,,,,,,,,,,,,,,,,,,,2857.8646766808815,None,,,,,,,,,,,,,2855.441382722929,None,2855.441382722929,None,2855.441382722929,None,2855.441382722929,None,right,2855.441382722929,None,2855.441382722929,None,None,None,None,None,None,None,None,None,None,None,None,2.363225213252008,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÍGYÓ UTCA,stimuli/objects/023a.jpg,object,0,stimuli/objects/023a.jpg,stimuli/scenes/107b.jpg,stimuli/objects/023a.jpg,stimuli/objects/023b.jpg,stimuli/scenes/107a.jpg,dist2,target,lure,dist1,1,1,3,1,,,,,0,17,17,45,,,,,,,,,,,,,,,,,,,2862.4472215604037,None,,,,,,,,,,,,,2858.8974968944676,None,2858.8974968944676,None,2858.8974968944676,None,2858.8974968944676,None,right,2858.8974968944676,None,2858.8974968944676,None,None,None,None,None,None,None,None,None,None,None,None,3.515389227773994,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SAPKA UTCA,stimuli/objects/092a.jpg,object,0,stimuli/objects/092a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,dist1,dist2,target,lure,1,1,3,1,,,,,0,18,18,53,,,,,,,,,,,,,,,,,,,2864.266844272148,None,,,,,,,,,,,,,2863.4698053034954,None,2863.4698053034954,None,2863.4698053034954,None,2863.4698053034954,None,right,2863.4698053034954,None,2863.4698053034954,None,None,None,None,None,None,None,None,None,None,None,None,0.7508451603353024,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,MOCSÁR UTCA,stimuli/objects/031a.jpg,object,0,stimuli/objects/031a.jpg,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/objects/031a.jpg,stimuli/objects/031b.jpg,dist1,dist2,target,lure,1,1,3,1,,,,,0,19,19,58,,,,,,,,,,,,,,,,,,,2866.1862652651034,None,,,,,,,,,,,,,2865.292919375468,None,2865.292919375468,None,2865.292919375468,None,2865.292919375468,None,right,2865.292919375468,None,2865.292919375468,None,None,None,None,None,None,None,None,None,None,None,None,0.8315998865291476,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SUGÁR UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,stimuli/objects/019a.jpg,lure,dist1,dist2,target,1,1,3,1,,,,,0,20,20,3,,,,,,,,,,,,,,,,,,,2868.242472241167,None,,,,,,,,,,,,,2867.210681458935,None,2867.210681458935,None,2867.210681458935,None,2867.210681458935,None,right,2867.210681458935,None,2867.210681458935,None,None,None,None,None,None,None,None,None,None,None,None,0.9944009482860565,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,KÖMÉNYMAG UTCA,stimuli/scenes/093a.jpg,scene,0,stimuli/scenes/093a.jpg,stimuli/scenes/093b.jpg,stimuli/objects/007b.jpg,stimuli/scenes/093a.jpg,stimuli/objects/007a.jpg,lure,dist2,target,dist1,1,1,3,1,,,,,0,21,21,15,,,,,,,,,,,,,,,,,,,2871.6097899898887,None,,,,,,,,,,,,,2869.278247328475,None,2869.278247328475,None,2869.278247328475,None,2869.278247328475,None,left,2869.278247328475,None,2869.278247328475,None,None,None,None,None,None,None,None,None,None,None,None,2.2865306776948273,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TERASZ UTCA,stimuli/objects/050a.jpg,object,0,stimuli/objects/050a.jpg,stimuli/scenes/049a.jpg,stimuli/objects/050a.jpg,stimuli/objects/050b.jpg,stimuli/scenes/049b.jpg,dist1,target,lure,dist2,1,1,3,1,,,,,0,22,22,62,,,,,,,,,,,,,,,,,,,2874.334330834914,None,,,,,,,,,,,,,2872.6304977410473,None,2872.6304977410473,None,2872.6304977410473,None,2872.6304977410473,None,right,2872.6304977410473,None,2872.6304977410473,None,None,None,None,None,None,None,None,None,None,None,None,1.653896632604301,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BÖGRE UTCA,stimuli/scenes/081a.jpg,scene,1,stimuli/scenes/083a.jpg,stimuli/scenes/040b.jpg,stimuli/scenes/083a.jpg,stimuli/scenes/040a.jpg,stimuli/scenes/083b.jpg,dist2,target,dist1,lure,1,1,3,1,,,,,0,23,23,24,,,,,,,,,,,,,,,,,,,2878.6398294935934,None,,,,,,,,,,,,,2875.3655789108016,None,2875.3655789108016,None,2875.3655789108016,None,2875.3655789108016,None,left,2875.3655789108016,None,2875.3655789108016,None,None,None,None,None,None,None,None,None,None,None,None,3.222843060735613,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ANANÁSZ UTCA,stimuli/scenes/092a.jpg,scene,1,stimuli/scenes/087a.jpg,stimuli/scenes/087b.jpg,stimuli/scenes/119a.jpg,stimuli/scenes/087a.jpg,stimuli/scenes/119b.jpg,lure,dist1,target,dist2,1,1,3,1,,,,,0,24,24,69,,,,,,,,,,,,,,,,,,,2881.9874757649377,None,,,,,,,,,,,,,2879.669420215301,None,2879.669420215301,None,2879.669420215301,None,2879.669420215301,None,right,2879.669420215301,None,2879.669420215301,None,None,None,None,None,None,None,None,None,None,None,None,2.2791131706908345,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZAXOFON UTCA,stimuli/scenes/107a.jpg,scene,0,stimuli/scenes/107a.jpg,stimuli/scenes/063a.jpg,stimuli/scenes/063b.jpg,stimuli/scenes/107b.jpg,stimuli/scenes/107a.jpg,dist1,dist2,lure,target,1,1,3,1,,,,,0,25,25,37,,,,,,,,,,,,,,,,,,,2886.4062856296077,None,,,,,,,,,,,,,2883.0102815665305,None,2883.0102815665305,None,2883.0102815665305,None,2883.0102815665305,None,right,2883.0102815665305,None,2883.0102815665305,None,None,None,None,None,None,None,None,None,None,None,None,3.3541083661839366,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,PETÁRDA UTCA,stimuli/scenes/112a.jpg,scene,0,stimuli/scenes/112a.jpg,stimuli/scenes/058a.jpg,stimuli/scenes/112a.jpg,stimuli/scenes/058b.jpg,stimuli/scenes/112b.jpg,dist1,target,dist2,lure,1,1,3,1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,2898.8740697014146,None,,,,,,,,,,,,,2887.4280417845584,None,2887.4280417845584,None,2887.4280417845584,None,2887.4280417845584,None,right,2887.4280417845584,None,2887.4280417845584,None,2889.945183845237,None,2889.945183845237,None,2889.945183845237,None,2889.945183845237,None,space,2889.945183845237,None,2.472649459261447,8.882970710285008,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HARCSA UTCA,stimuli/objects/020a.jpg,object,0,stimuli/objects/020a.jpg,stimuli/objects/020a.jpg,stimuli/scenes/056a.jpg,stimuli/objects/020b.jpg,stimuli/scenes/056b.jpg,target,dist1,lure,dist2,1,1,3,1,,,,,0,27,27,19,,,,,,,,,,,,,,,,,,,2902.645872662775,None,,,,,,,,,,,,,2899.8895379249007,None,2899.8895379249007,None,2899.8895379249007,None,2899.8895379249007,None,left,2899.8895379249007,None,2899.8895379249007,None,None,None,None,None,None,None,None,None,None,None,None,2.714698730967939,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSAVARHÚZÓ UTCA,stimuli/objects/105a.jpg,object,2,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,stimuli/objects/082b.jpg,stimuli/objects/082a.jpg,lure,target,dist2,dist1,1,1,3,1,,,,,0,28,28,10,,,,,,,,,,,,,,,,,,,2905.124542898033,None,,,,,,,,,,,,,2903.6775617455132,None,2903.6775617455132,None,2903.6775617455132,None,2903.6775617455132,None,right,2903.6775617455132,None,2903.6775617455132,None,None,None,None,None,None,None,None,None,None,None,None,1.3904613037593663,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,RÁDIÓ UTCA,stimuli/scenes/115a.jpg,scene,0,stimuli/scenes/115a.jpg,stimuli/objects/095b.jpg,stimuli/scenes/115a.jpg,stimuli/scenes/115b.jpg,stimuli/objects/095a.jpg,dist2,target,lure,dist1,1,1,3,1,,,,,0,29,29,72,,,,,,,,,,,,,,,,,,,2908.9451459026895,None,,,,,,,,,,,,,2906.1443369123153,None,2906.1443369123153,None,2906.1443369123153,None,2906.1443369123153,None,right,2906.1443369123153,None,2906.1443369123153,None,None,None,None,None,None,None,None,None,None,None,None,2.7637808569706976,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LÁMPA UTCA,stimuli/objects/009a.jpg,object,2,stimuli/scenes/039a.jpg,stimuli/objects/005b.jpg,stimuli/scenes/039a.jpg,stimuli/scenes/039b.jpg,stimuli/objects/005a.jpg,dist2,target,lure,dist1,1,1,3,1,,,,,0,30,30,55,,,,,,,,,,,,,,,,,,,2913.265625126194,None,,,,,,,,,,,,,2909.979864500463,None,2909.979864500463,None,2909.979864500463,None,2909.979864500463,None,right,2909.979864500463,None,2909.979864500463,None,None,None,None,None,None,None,None,None,None,None,None,3.2481478000991046,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZÚNYOG UTCA,stimuli/objects/084a.jpg,object,0,stimuli/objects/084a.jpg,stimuli/objects/084b.jpg,stimuli/objects/023b.jpg,stimuli/objects/084a.jpg,stimuli/objects/023a.jpg,lure,dist2,target,dist1,1,1,3,1,,,,,0,31,31,63,,,,,,,,,,,,,,,,,,,2915.3847219878808,None,,,,,,,,,,,,,2914.2895769872703,None,2914.2895769872703,None,2914.2895769872703,None,2914.2895769872703,None,right,2914.2895769872703,None,2914.2895769872703,None,None,None,None,None,None,None,None,None,None,None,None,1.0504387370310724,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,FÓKA UTCA,stimuli/scenes/034a.jpg,scene,0,stimuli/scenes/034a.jpg,stimuli/scenes/034a.jpg,stimuli/objects/004a.jpg,stimuli/scenes/034b.jpg,stimuli/objects/004b.jpg,target,dist1,lure,dist2,1,1,3,1,,,,,0,32,32,70,,,,,,,,,,,,,,,,,,,2918.479530790355,None,,,,,,,,,,,,,2916.403324224986,None,2916.403324224986,None,2916.403324224986,None,2916.403324224986,None,right,2916.403324224986,None,2916.403324224986,None,None,None,None,None,None,None,None,None,None,None,None,2.0407098289579153,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,CSILLAG UTCA,stimuli/scenes/109a.jpg,scene,1,stimuli/scenes/049a.jpg,stimuli/objects/050a.jpg,stimuli/scenes/049a.jpg,stimuli/scenes/049b.jpg,stimuli/objects/050b.jpg,dist1,target,lure,dist2,1,1,3,1,,,,,0,33,33,68,,,,,,,,,,,,,,,,,,,2922.0982559993863,None,,,,,,,,,,,,,2919.508062223904,None,2919.508062223904,None,2919.508062223904,None,2919.508062223904,None,right,2919.508062223904,None,2919.508062223904,None,None,None,None,None,None,None,None,None,None,None,None,2.5361041324213147,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,BAGOLY UTCA,stimuli/objects/056a.jpg,object,0,stimuli/objects/056a.jpg,stimuli/scenes/073a.jpg,stimuli/objects/056b.jpg,stimuli/objects/056a.jpg,stimuli/scenes/073b.jpg,dist1,lure,target,dist2,1,1,3,1,,,,,0,34,34,61,,,,,,,,,,,,,,,,,,,2924.5329380854964,None,,,,,,,,,,,,,2923.12830172386,None,2923.12830172386,None,2923.12830172386,None,2923.12830172386,None,right,2923.12830172386,None,2923.12830172386,None,None,None,None,None,None,None,None,None,None,None,None,1.3635492818430066,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,TÁSKA UTCA,stimuli/scenes/055a.jpg,scene,0,stimuli/scenes/055a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,stimuli/objects/074a.jpg,stimuli/objects/074b.jpg,target,lure,dist1,dist2,1,1,3,1,,,,,0,35,35,67,,,,,,,,,,,,,,,,,,,2929.562716032844,None,,,,,,,,,,,,,2925.5627536647953,None,2925.5627536647953,None,2925.5627536647953,None,2925.5627536647953,None,None,2925.5627536647953,None,2925.5627536647953,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,HENTES UTCA,stimuli/objects/063a.jpg,object,2,stimuli/scenes/090a.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/019b.jpg,stimuli/scenes/019a.jpg,stimuli/scenes/090b.jpg,target,dist2,dist1,lure,1,1,3,1,,,,,0,36,36,56,,,,,,,,,,,,,,,,,,,2934.585162000265,None,,,,,,,,,,,,,2930.5878148865886,None,2930.5878148865886,None,2930.5878148865886,None,2930.5878148865886,None,None,2930.5878148865886,None,2930.5878148865886,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SÜTŐ UTCA,stimuli/scenes/073a.jpg,scene,0,stimuli/scenes/073a.jpg,stimuli/objects/019a.jpg,stimuli/objects/019b.jpg,stimuli/scenes/073b.jpg,stimuli/scenes/073a.jpg,dist1,dist2,lure,target,1,1,3,1,,,,,0,37,37,38,,,,,,,,,,,,,,,,,,,2937.2577756312676,None,,,,,,,,,,,,,2935.60969202267,None,2935.60969202267,None,2935.60969202267,None,2935.60969202267,None,right,2935.60969202267,None,2935.60969202267,None,None,None,None,None,None,None,None,None,None,None,None,1.6179787931032479,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,LEVÉL UTCA,stimuli/objects/008a.jpg,object,0,stimuli/objects/008a.jpg,stimuli/objects/008b.jpg,stimuli/objects/008a.jpg,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,lure,target,dist1,dist2,1,1,3,1,,,,,0,38,38,41,,,,,,,,,,,,,,,,,,,2939.3751569804735,None,,,,,,,,,,,,,2938.274198022671,None,2938.274198022671,None,2938.274198022671,None,2938.274198022671,None,right,2938.274198022671,None,2938.274198022671,None,None,None,None,None,None,None,None,None,None,None,None,1.0654631541110575,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,DOMINÓ UTCA,stimuli/scenes/052a.jpg,scene,0,stimuli/scenes/052a.jpg,stimuli/scenes/052a.jpg,stimuli/scenes/052b.jpg,stimuli/scenes/090a.jpg,stimuli/scenes/090b.jpg,target,lure,dist1,dist2,1,1,3,1,,,,,0,39,39,31,,,,,,,,,,,,,,,,,,,2943.783458866179,None,,,,,,,,,,,,,2940.3922467925586,None,2940.3922467925586,None,2940.3922467925586,None,2940.3922467925586,None,left,2940.3922467925586,None,2940.3922467925586,None,None,None,None,None,None,None,None,None,None,None,None,3.347339929547161,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,ÜVEG UTCA,stimuli/objects/103a.jpg,object,0,stimuli/objects/103a.jpg,stimuli/objects/103b.jpg,stimuli/objects/103a.jpg,stimuli/scenes/025a.jpg,stimuli/scenes/025b.jpg,lure,target,dist1,dist2,1,1,3,1,,,,,0,40,40,79,,,,,,,,,,,,,,,,,,,2948.8111735959537,None,,,,,,,,,,,,,2944.8173787989654,None,2944.8173787989654,None,2944.8173787989654,None,2944.8173787989654,None,None,2944.8173787989654,None,2944.8173787989654,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
Camponello,stimuli/subj_files/pilot1_cityB.csv,./stimuli/leipzig.jpg,./stimuli/street_plate2.png,SZALVÉTA UTCA,stimuli/scenes/098a.jpg,scene,2,stimuli/objects/043a.jpg,stimuli/objects/003a.jpg,stimuli/objects/043b.jpg,stimuli/objects/043a.jpg,stimuli/objects/003b.jpg,dist1,lure,target,dist2,1,1,3,1,,,,,0,41,41,23,,,,,,,,,,,,,,,,,,,2953.830460980069,None,,,,,,,,,,,,,2949.84072761843,None,2949.84072761843,None,2949.84072761843,None,2949.84072761843,None,None,2949.84072761843,None,2949.84072761843,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,pilot1,2022_Jun_16_0904,Hippopolis_Learning,2021.1.4,59.994887530604224,
