CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate_updating.started,city_text_updating.started,street_text_updating.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,button_d.started,button_f.started,button_j.started,button_k.started,key_resp.started,clock0.started,key_resp.keys,key_resp.rt,test_resp,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,n_targets,n_lures,n_dist1s,n_dist2s,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,EGÉR UTCA,stimuli/objects/096a.jpg,object,2,stimuli/scenes/095a.jpg,stimuli/scenes/095a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/105b.jpg,target,dist1,lure,dist2,0,0,0,1,0,32,32,74,,,,,,,183.94518356770277,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,185.00274618528783,,d,1.5185284446924925,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VÖDÖR UTCA,stimuli/objects/009a.jpg,object,1,stimuli/objects/048a.jpg,stimuli/objects/071b.jpg,stimuli/objects/048a.jpg,stimuli/objects/071a.jpg,stimuli/objects/048b.jpg,dist2,target,dist1,lure,0,0,0,1,0,33,33,58,,,,,,,186.54407053813338,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,187.6234692260623,,f,3.217798015102744,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZAPPAN UTCA,stimuli/objects/080a.jpg,object,1,stimuli/objects/022a.jpg,stimuli/scenes/052b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/052a.jpg,stimuli/objects/022b.jpg,dist2,target,dist1,lure,0,0,0,1,0,34,34,69,,,,,,,190.86998626589775,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,191.94162285514176,,f,2.3875546362251043,target,None,191.94162285514176,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KANÁL UTCA,stimuli/objects/118a.jpg,object,1,stimuli/objects/021a.jpg,stimuli/scenes/091b.jpg,stimuli/objects/021b.jpg,stimuli/objects/021a.jpg,stimuli/scenes/091a.jpg,dist2,lure,target,dist1,0,0,0,1,0,35,35,0,,,,,,,194.36161304078996,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,195.4500228278339,198.8624882120639,f,3.6310465149581432,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZŐNYEG UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/061b.jpg,dist2,target,dist1,lure,0,0,0,1,0,36,36,59,,,,,,,199.1129562780261,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,200.18633450381458,,f,3.2942719999700785,target,None,200.18633450381458,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉSZEK UTCA,stimuli/objects/077a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,target,lure,dist1,dist2,0,0,0,1,0,37,37,54,,,,,,,203.51152247563004,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,204.55191629752517,208.01205709576607,f,3.7289205379784107,lure,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TOBOZ UTCA,stimuli/scenes/096a.jpg,scene,2,stimuli/objects/076a.jpg,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,target,lure,dist1,dist2,0,0,0,1,0,38,38,5,,,,,,,208.3109550755471,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,209.36465188488364,,d,2.403796009719372,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÁRTYA UTCA,stimuli/scenes/030a.jpg,scene,2,stimuli/objects/093a.jpg,stimuli/objects/093b.jpg,stimuli/objects/093a.jpg,stimuli/objects/076b.jpg,stimuli/objects/076a.jpg,lure,target,dist2,dist1,0,0,0,1,0,39,39,9,,,,,,,211.79570487700403,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,212.87306180782616,,f,2.95965058170259,target,None,212.87306180782616,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LEVÉL UTCA,stimuli/scenes/008a.jpg,scene,1,stimuli/scenes/013a.jpg,stimuli/scenes/013b.jpg,stimuli/scenes/102a.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/013a.jpg,lure,dist1,dist2,target,0,0,0,1,0,40,40,25,,,,,,,215.85530116595328,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,216.92983104847372,220.34816263616085,k,4.135195652022958,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VITORLA UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/scenes/031a.jpg,stimuli/objects/044b.jpg,stimuli/objects/044a.jpg,stimuli/scenes/031b.jpg,dist1,lure,target,dist2,0,0,0,1,0,41,41,47,,,,,,,221.09471886232495,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,222.1693818550557,,j,2.0150072313845158,target,None,222.1693818550557,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TELEFON UTCA,stimuli/scenes/047a.jpg,scene,0,stimuli/scenes/047a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/047a.jpg,stimuli/objects/056a.jpg,stimuli/objects/056b.jpg,lure,target,dist1,dist2,0,0,0,1,0,42,42,56,,,,,,,224.21895254217088,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,225.28116657212377,,f,2.4396283011883497,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,AJÁNDÉK UTCA,stimuli/scenes/094a.jpg,scene,2,stimuli/objects/091a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/091b.jpg,stimuli/scenes/110a.jpg,stimuli/objects/091a.jpg,dist2,lure,dist1,target,0,0,0,1,0,43,43,2,,,,,,,227.74353417754173,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,228.8022835943848,,k,1.5738779418170452,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZEBRA UTCA,stimuli/scenes/023a.jpg,scene,0,stimuli/scenes/023a.jpg,stimuli/scenes/023b.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/023a.jpg,lure,dist2,dist1,target,0,0,0,1,0,44,44,53,,,,,,,230.39774825051427,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,231.4513738397509,,k,1.8532263729721308,target,space,,233.32959244400263,233.32959244400263,2.342813255265355,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SÜTEMÉNY UTCA,stimuli/objects/075a.jpg,object,0,stimuli/objects/075a.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/108a.jpg,stimuli/objects/075a.jpg,stimuli/objects/075b.jpg,dist2,dist1,target,lure,0,0,0,1,0,45,45,60,,,,,,,235.70681396313012,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,236.7814850434661,,j,1.851506194099784,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PAPRIKA UTCA,stimuli/objects/039a.jpg,object,0,stimuli/objects/039a.jpg,stimuli/objects/039b.jpg,stimuli/objects/039a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,lure,target,dist1,dist2,0,0,0,1,0,46,46,8,,,,,,,238.6557871438563,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,239.73833570443094,,f,1.9980297051370144,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FIÓK UTCA,stimuli/scenes/112a.jpg,scene,2,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/scenes/010b.jpg,stimuli/objects/087a.jpg,stimuli/scenes/010a.jpg,lure,dist2,target,dist1,0,0,0,1,0,47,47,55,,,,,,,241.76166522689164,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,242.81394415721297,,j,2.634785123169422,target,None,242.81394415721297,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZÖCSKE UTCA,stimuli/objects/090a.jpg,object,0,stimuli/objects/090a.jpg,stimuli/objects/023b.jpg,stimuli/objects/023a.jpg,stimuli/objects/090b.jpg,stimuli/objects/090a.jpg,dist2,dist1,lure,target,0,0,0,1,0,48,48,28,,,,,,,245.48555001989007,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,246.54177344590425,,k,1.6906686183065176,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MUSTÁR UTCA,stimuli/objects/050a.jpg,object,0,stimuli/objects/050a.jpg,stimuli/objects/050b.jpg,stimuli/objects/050a.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,lure,target,dist1,dist2,0,0,0,1,0,49,49,43,,,,,,,248.2604299094528,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,249.32291451469064,,f,1.517670378088951,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SAJTÓ UTCA,stimuli/scenes/056a.jpg,scene,0,stimuli/scenes/056a.jpg,stimuli/scenes/057b.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,dist2,dist1,target,lure,0,0,0,1,0,50,50,37,,,,,,,250.8609876073897,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,251.93714094348252,,j,2.2152036018669605,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TERASZ UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/objects/083a.jpg,stimuli/objects/093a.jpg,stimuli/objects/093b.jpg,lure,target,dist1,dist2,0,0,0,1,0,51,51,20,,,,,,,254.17868467979133,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,255.23114057257771,,f,2.5528368037194014,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOGYORÓ UTCA,stimuli/objects/053a.jpg,object,1,stimuli/objects/032a.jpg,stimuli/objects/032a.jpg,stimuli/objects/032b.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,target,lure,dist2,dist1,0,0,0,1,0,52,52,45,,,,,,,257.812189148739,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,258.85647303797305,,d,2.2554045990109444,target,None,258.85647303797305,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,CUKOR UTCA,stimuli/scenes/049a.jpg,scene,1,stimuli/scenes/081a.jpg,stimuli/objects/006b.jpg,stimuli/scenes/081b.jpg,stimuli/objects/006a.jpg,stimuli/scenes/081a.jpg,dist2,lure,dist1,target,0,0,0,1,0,53,53,38,,,,,,,261.15141128376126,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,262.1994829196483,,k,2.416555980220437,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KULLANCS UTCA,stimuli/scenes/098a.jpg,scene,2,stimuli/objects/104a.jpg,stimuli/objects/104a.jpg,stimuli/objects/104b.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,target,lure,dist1,dist2,0,0,0,1,0,54,54,32,,,,,,,264.65626827068627,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,265.71840455010533,269.1516706645489,j,3.8255010843276978,dist1,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KARTON UTCA,stimuli/scenes/064a.jpg,scene,1,stimuli/scenes/091a.jpg,stimuli/objects/048b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,stimuli/objects/048a.jpg,dist2,lure,target,dist1,0,0,0,1,0,55,55,31,,,,,,,269.5697450488806,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,270.63814219646156,,j,3.0981081407517195,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,OLDAL UTCA,stimuli/objects/081a.jpg,object,2,stimuli/scenes/060a.jpg,stimuli/scenes/060a.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/067a.jpg,stimuli/scenes/060b.jpg,target,dist2,dist1,lure,0,0,0,1,0,56,56,48,,,,,,,273.77103336155415,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,274.83627223968506,278.2778602633625,None,,invalid,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉNYKÉP UTCA,stimuli/scenes/107a.jpg,scene,1,stimuli/scenes/055a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/055b.jpg,target,dist1,dist2,lure,0,0,0,1,0,57,57,33,,,,,,,279.7774351183325,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,280.8149340916425,284.28495836257935,j,4.47361414693296,dist2,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÉTRA UTCA,stimuli/objects/069a.jpg,object,1,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,stimuli/objects/092a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,lure,target,dist1,dist2,0,0,0,1,0,58,58,52,,,,,,,285.31071124598384,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,286.3517258372158,289.80993497371674,f,3.5120918564498425,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KIRAKÓ UTCA,stimuli/objects/064a.jpg,object,2,stimuli/scenes/103a.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/103b.jpg,stimuli/scenes/042b.jpg,stimuli/scenes/103a.jpg,dist1,lure,dist2,target,0,0,0,1,0,59,59,64,,,,,,,289.8865498434752,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,290.9490739479661,,k,2.7389977667480707,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,VÁSÁR UTCA,stimuli/objects/043a.jpg,object,1,stimuli/objects/108a.jpg,stimuli/objects/108b.jpg,stimuli/objects/108a.jpg,stimuli/scenes/081a.jpg,stimuli/scenes/081b.jpg,lure,target,dist1,dist2,0,0,0,1,0,60,60,50,,,,,,,293.72745359130204,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,294.7638746164739,298.2205318324268,f,4.508565979078412,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PALACK UTCA,stimuli/scenes/057a.jpg,scene,0,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,stimuli/scenes/057a.jpg,lure,dist1,dist2,target,0,0,0,1,0,61,61,61,,,,,,,299.29463936947286,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,300.3373875077814,,k,2.2142472565174103,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOSÁR UTCA,stimuli/scenes/018a.jpg,scene,2,stimuli/objects/002a.jpg,stimuli/objects/106b.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,stimuli/objects/106a.jpg,dist2,target,lure,dist1,0,0,0,1,0,62,62,12,,,,,,,302.5855444855988,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,303.6427755691111,307.08311054855585,f,3.4211308863013983,target,None,303.6427755691111,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PAPUCS UTCA,stimuli/scenes/070a.jpg,scene,1,stimuli/scenes/062a.jpg,stimuli/scenes/062a.jpg,stimuli/scenes/084b.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/062b.jpg,target,dist2,dist1,lure,0,0,0,1,0,63,63,34,,,,,,,307.1022421065718,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,308.17707024514675,,d,3.0948649663478136,target,None,,,,,,,,,,,,,,ST01_112822,2022-11-29_10h34.50.560,Hippopolis_4AFCT,2022.2.2,60.060034425918744,
