CityName,StimuliFile,CityImage,StreetSign,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,short_break_text.started,short_break_key.started,short_break_key.rt,fx_cross.stopped,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PADLÓ UTCA,stimuli/objects/053a.jpg,object,0,stimuli/objects/053a.jpg,stimuli/objects/053a.jpg,stimuli/objects/053b.jpg,stimuli/objects/064b.jpg,stimuli/objects/064a.jpg,target,lure,dist2,dist1,0,0,0,0,0,37,37,74,,,,,,,,,,,299.82875614985824,300.8637928850949,300.8637928850949,300.8637928850949,300.8637928850949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,NARANCS UTCA,stimuli/scenes/103a.jpg,scene,2,stimuli/objects/097a.jpg,stimuli/objects/097b.jpg,stimuli/objects/046a.jpg,stimuli/objects/046b.jpg,stimuli/objects/097a.jpg,lure,dist1,dist2,target,0,0,0,0,0,38,38,13,,,,,,,,,,,303.8342335931957,304.8822476938367,304.8822476938367,304.8822476938367,304.8822476938367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,EPER UTCA,stimuli/objects/028a.jpg,object,1,stimuli/objects/062a.jpg,stimuli/objects/062a.jpg,stimuli/objects/047b.jpg,stimuli/objects/062b.jpg,stimuli/objects/047a.jpg,target,dist2,lure,dist1,0,0,0,0,0,39,39,39,,,,,,,,,,,307.85142789408565,308.88603544048965,308.88603544048965,308.88603544048965,308.88603544048965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BÚJÓCSKA UTCA,stimuli/objects/025a.jpg,object,2,stimuli/scenes/001a.jpg,stimuli/scenes/096b.jpg,stimuli/scenes/001a.jpg,stimuli/scenes/096a.jpg,stimuli/scenes/001b.jpg,dist2,target,dist1,lure,0,0,0,0,0,40,40,7,,,,,,,,,,,311.8630424272269,312.91449843533337,312.91449843533337,312.91449843533337,312.91449843533337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,DARU UTCA,stimuli/scenes/035a.jpg,scene,1,stimuli/scenes/080a.jpg,stimuli/scenes/080b.jpg,stimuli/objects/010b.jpg,stimuli/objects/010a.jpg,stimuli/scenes/080a.jpg,lure,dist2,dist1,target,0,0,0,0,0,41,41,41,,,,,,,,,,,315.8765519224107,316.92497748322785,316.92497748322785,316.92497748322785,316.92497748322785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEGELŐ UTCA,stimuli/scenes/012a.jpg,scene,1,stimuli/scenes/014a.jpg,stimuli/scenes/014b.jpg,stimuli/objects/016b.jpg,stimuli/scenes/014a.jpg,stimuli/objects/016a.jpg,lure,dist2,target,dist1,0,0,0,0,0,42,42,65,,,,,,,,,,,319.89356552809477,320.9391400925815,320.9391400925815,320.9391400925815,320.9391400925815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÜGE UTCA,stimuli/objects/109a.jpg,object,2,stimuli/scenes/104a.jpg,stimuli/scenes/104b.jpg,stimuli/objects/030b.jpg,stimuli/scenes/104a.jpg,stimuli/objects/030a.jpg,lure,dist2,target,dist1,0,0,0,0,0,43,43,9,,,,,,,,,,,323.9101623836905,324.94587742350996,324.94587742350996,324.94587742350996,324.94587742350996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SÜTEMÉNY UTCA,stimuli/scenes/043a.jpg,scene,2,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/objects/033a.jpg,lure,dist1,dist2,target,0,0,0,0,0,44,44,2,,,,,,,,,,,327.91780567727983,328.936023497954,328.936023497954,328.936023497954,328.936023497954,space,331.9315278995782,331.9315278995782,66.10063068009913,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TEHÉN UTCA,stimuli/objects/006a.jpg,object,1,stimuli/objects/017a.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/scenes/113b.jpg,stimuli/scenes/113a.jpg,target,lure,dist2,dist1,0,0,0,0,0,45,45,28,,,,,,,,,,,398.056254837662,399.0958499927074,399.0958499927074,399.0958499927074,399.0958499927074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KIRAKÓ UTCA,stimuli/scenes/021a.jpg,scene,1,stimuli/scenes/020a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/scenes/020a.jpg,stimuli/scenes/020b.jpg,dist2,dist1,target,lure,0,0,0,0,0,46,46,59,,,,,,,,,,,402.06320613995194,403.0815194416791,403.0815194416791,403.0815194416791,403.0815194416791,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÖLCSÉR UTCA,stimuli/scenes/068a.jpg,scene,0,stimuli/scenes/068a.jpg,stimuli/objects/039a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/039b.jpg,dist1,target,lure,dist2,0,0,0,0,0,47,47,46,,,,,,,,,,,406.07309179008007,407.0931445490569,407.0931445490569,407.0931445490569,407.0931445490569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VITORLA UTCA,stimuli/scenes/086a.jpg,scene,2,stimuli/objects/015a.jpg,stimuli/objects/015b.jpg,stimuli/objects/115a.jpg,stimuli/objects/015a.jpg,stimuli/objects/115b.jpg,lure,dist1,target,dist2,0,0,0,0,0,48,48,77,,,,,,,,,,,410.08870742097497,411.1261025182903,411.1261025182903,411.1261025182903,411.1261025182903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FIÓK UTCA,stimuli/objects/012a.jpg,object,0,stimuli/objects/012a.jpg,stimuli/objects/012a.jpg,stimuli/objects/024b.jpg,stimuli/objects/012b.jpg,stimuli/objects/024a.jpg,target,dist2,lure,dist1,0,0,0,0,0,49,49,31,,,,,,,,,,,414.0917876288295,415.1120646223426,415.1120646223426,415.1120646223426,415.1120646223426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,LEPKE UTCA,stimuli/scenes/046a.jpg,scene,0,stimuli/scenes/046a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/046a.jpg,stimuli/scenes/046b.jpg,stimuli/scenes/094b.jpg,dist1,target,lure,dist2,0,0,0,0,0,50,50,61,,,,,,,,,,,418.098554816097,419.11787266656756,419.11787266656756,419.11787266656756,419.11787266656756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MARTINI UTCA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/objects/065a.jpg,stimuli/scenes/069b.jpg,stimuli/scenes/069a.jpg,stimuli/objects/065b.jpg,dist1,lure,target,dist2,0,0,0,0,0,51,51,54,,,,,,,,,,,422.10514037683606,423.1414183396846,423.1414183396846,423.1414183396846,423.1414183396846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TELEFON UTCA,stimuli/objects/102a.jpg,object,2,stimuli/scenes/004a.jpg,stimuli/objects/057a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/objects/057b.jpg,dist1,lure,target,dist2,0,0,0,0,0,52,52,66,,,,,,,,,,,426.11700340360403,427.15750856511295,427.15750856511295,427.15750856511295,427.15750856511295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TRIATLON UTCA,stimuli/objects/119a.jpg,object,2,stimuli/scenes/018a.jpg,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/scenes/018b.jpg,stimuli/scenes/018a.jpg,dist1,dist2,lure,target,0,0,0,0,0,53,53,75,,,,,,,,,,,430.116989409551,431.16630196012557,431.16630196012557,431.16630196012557,431.16630196012557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,FÜZET UTCA,stimuli/scenes/008a.jpg,scene,2,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/117a.jpg,stimuli/objects/024a.jpg,stimuli/scenes/117b.jpg,lure,dist1,target,dist2,0,0,0,0,0,54,54,69,,,,,,,,,,,434.1216302458197,435.1592337191105,435.1592337191105,435.1592337191105,435.1592337191105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,PÉKSÉG UTCA,stimuli/objects/030a.jpg,object,0,stimuli/objects/030a.jpg,stimuli/objects/030a.jpg,stimuli/objects/073a.jpg,stimuli/objects/030b.jpg,stimuli/objects/073b.jpg,target,dist1,lure,dist2,0,0,0,0,0,55,55,48,,,,,,,,,,,438.1382401641458,439.17883614078164,439.17883614078164,439.17883614078164,439.17883614078164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MOTOR UTCA,stimuli/objects/111a.jpg,object,1,stimuli/objects/100a.jpg,stimuli/objects/055a.jpg,stimuli/objects/100b.jpg,stimuli/objects/100a.jpg,stimuli/objects/055b.jpg,dist1,lure,target,dist2,0,0,0,0,0,56,56,55,,,,,,,,,,,442.14981706626713,443.18442368134856,443.18442368134856,443.18442368134856,443.18442368134856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLOM UTCA,stimuli/scenes/031a.jpg,scene,1,stimuli/scenes/114a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/080b.jpg,stimuli/scenes/114a.jpg,stimuli/scenes/080a.jpg,lure,dist2,target,dist1,0,0,0,0,0,57,57,15,,,,,,,,,,,446.1577013898641,447.1924516893923,447.1924516893923,447.1924516893923,447.1924516893923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,RIBIZLI UTCA,stimuli/scenes/017a.jpg,scene,0,stimuli/scenes/017a.jpg,stimuli/scenes/068b.jpg,stimuli/scenes/017a.jpg,stimuli/scenes/068a.jpg,stimuli/scenes/017b.jpg,dist2,target,dist1,lure,0,0,0,0,0,58,58,37,,,,,,,,,,,450.1634108442813,451.1899381354451,451.1899381354451,451.1899381354451,451.1899381354451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZŐNYEG UTCA,stimuli/scenes/044a.jpg,scene,0,stimuli/scenes/044a.jpg,stimuli/scenes/044a.jpg,stimuli/scenes/004b.jpg,stimuli/scenes/004a.jpg,stimuli/scenes/044b.jpg,target,dist2,dist1,lure,0,0,0,0,0,59,59,11,,,,,,,,,,,454.17426403425634,455.1856191903353,455.1856191903353,455.1856191903353,455.1856191903353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZITAKÖTŐ UTCA,stimuli/objects/064a.jpg,object,0,stimuli/objects/064a.jpg,stimuli/objects/037b.jpg,stimuli/objects/064a.jpg,stimuli/objects/064b.jpg,stimuli/objects/037a.jpg,dist2,target,lure,dist1,0,0,0,0,0,60,60,3,,,,,,,,,,,458.17720584385097,459.2113810926676,459.2113810926676,459.2113810926676,459.2113810926676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLMÁCS UTCA,stimuli/objects/049a.jpg,object,2,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/scenes/077a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/077b.jpg,lure,dist1,target,dist2,0,0,0,0,0,61,61,23,,,,,,,,,,,462.1846416965127,463.22032563760877,463.22032563760877,463.22032563760877,463.22032563760877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,POHÁR UTCA,stimuli/scenes/062a.jpg,scene,1,stimuli/scenes/064a.jpg,stimuli/scenes/064a.jpg,stimuli/scenes/006b.jpg,stimuli/scenes/006a.jpg,stimuli/scenes/064b.jpg,target,dist2,dist1,lure,0,0,0,0,0,62,62,38,,,,,,,,,,,466.1907949578017,467.2264608591795,467.2264608591795,467.2264608591795,467.2264608591795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÉRKÉP UTCA,stimuli/scenes/061a.jpg,scene,2,stimuli/objects/065a.jpg,stimuli/objects/065a.jpg,stimuli/scenes/060b.jpg,stimuli/scenes/060a.jpg,stimuli/objects/065b.jpg,target,dist2,dist1,lure,0,0,0,0,0,63,63,72,,,,,,,,,,,470.2054390050471,471.2428387682885,471.2428387682885,471.2428387682885,471.2428387682885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,HARMONIKA UTCA,stimuli/scenes/028a.jpg,scene,2,stimuli/objects/099a.jpg,stimuli/objects/099a.jpg,stimuli/objects/015b.jpg,stimuli/objects/015a.jpg,stimuli/objects/099b.jpg,target,dist2,dist1,lure,0,0,0,0,0,64,64,63,,,,,,,,,,,474.21469890885055,475.25058873556554,475.25058873556554,475.25058873556554,475.25058873556554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TÁBLA UTCA,stimuli/objects/118a.jpg,object,1,stimuli/objects/042a.jpg,stimuli/scenes/084a.jpg,stimuli/scenes/084b.jpg,stimuli/objects/042a.jpg,stimuli/objects/042b.jpg,dist1,dist2,target,lure,0,0,0,0,0,65,65,78,,,,,,,,,,,478.2311903350055,479.26737561635673,479.26737561635673,479.26737561635673,479.26737561635673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KÁRTYA UTCA,stimuli/scenes/079a.jpg,scene,1,stimuli/scenes/094a.jpg,stimuli/scenes/094a.jpg,stimuli/scenes/105a.jpg,stimuli/scenes/105b.jpg,stimuli/scenes/094b.jpg,target,dist1,dist2,lure,0,0,0,0,0,66,66,30,,,,,,,,,,,482.23777464963496,483.2728070318699,483.2728070318699,483.2728070318699,483.2728070318699,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,KAKAS UTCA,stimuli/scenes/057a.jpg,scene,1,stimuli/scenes/076a.jpg,stimuli/scenes/076b.jpg,stimuli/objects/014b.jpg,stimuli/objects/014a.jpg,stimuli/scenes/076a.jpg,lure,dist2,dist1,target,0,0,0,0,0,67,67,18,,,,,,,,,,,486.2488542534411,487.2679232992232,487.2679232992232,487.2679232992232,487.2679232992232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SIVATAG UTCA,stimuli/scenes/085a.jpg,scene,2,stimuli/objects/038a.jpg,stimuli/objects/012b.jpg,stimuli/objects/038a.jpg,stimuli/objects/038b.jpg,stimuli/objects/012a.jpg,dist2,target,lure,dist1,0,0,0,0,0,68,68,35,,,,,,,,,,,490.2571124061942,491.2676010970026,491.2676010970026,491.2676010970026,491.2676010970026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,MANDARIN UTCA,stimuli/scenes/047a.jpg,scene,1,stimuli/scenes/024a.jpg,stimuli/scenes/024a.jpg,stimuli/scenes/024b.jpg,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,target,lure,dist1,dist2,0,0,0,0,0,69,69,60,,,,,,,,,,,494.26528161019087,495.28397060744464,495.28397060744464,495.28397060744464,495.28397060744464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZÖCSKE UTCA,stimuli/objects/057a.jpg,object,0,stimuli/objects/057a.jpg,stimuli/objects/057b.jpg,stimuli/objects/057a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/045a.jpg,lure,target,dist2,dist1,0,0,0,0,0,70,70,14,,,,,,,,,,,498.2715745139867,499.30790628120303,499.30790628120303,499.30790628120303,499.30790628120303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,SZILVA UTCA,stimuli/objects/059a.jpg,object,2,stimuli/scenes/070a.jpg,stimuli/scenes/114b.jpg,stimuli/scenes/070a.jpg,stimuli/scenes/070b.jpg,stimuli/scenes/114a.jpg,dist2,target,lure,dist1,0,0,0,0,0,71,71,71,,,,,,,,,,,502.2794955354184,503.3059270363301,503.3059270363301,503.3059270363301,503.3059270363301,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,BICIKLI UTCA,stimuli/objects/027a.jpg,object,2,stimuli/scenes/026a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/026a.jpg,dist2,lure,dist1,target,0,0,0,0,0,72,72,47,,,,,,,,,,,506.28182901628315,507.30891332030296,507.30891332030296,507.30891332030296,507.30891332030296,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TENISZ UTCA,stimuli/objects/089a.jpg,object,2,stimuli/scenes/120a.jpg,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/120a.jpg,dist1,dist2,lure,target,0,0,0,0,0,73,73,0,,,,,,,,,,,510.2905284874141,511.3160994332284,511.3160994332284,511.3160994332284,511.3160994332284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TOLLTARTÓ UTCA,stimuli/objects/117a.jpg,object,2,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/120b.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/120a.jpg,lure,dist2,target,dist1,0,0,0,0,0,74,74,58,,,,,,,,,,,514.3002841360867,515.3347405344248,515.3347405344248,515.3347405344248,515.3347405344248,None,,,,515.3347405344248,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,VÁSÁR UTCA,stimuli/objects/060a.jpg,object,1,stimuli/objects/076a.jpg,stimuli/objects/076b.jpg,stimuli/objects/076a.jpg,stimuli/objects/080b.jpg,stimuli/objects/080a.jpg,lure,target,dist2,dist1,0,0,0,0,0,75,75,40,,,,,,,,,,,518.3105383273214,519.3506174106151,519.3506174106151,519.3506174106151,519.3506174106151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,ÁLLOMÁS UTCA,stimuli/objects/041a.jpg,object,1,stimuli/objects/022a.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,stimuli/objects/062b.jpg,stimuli/objects/062a.jpg,lure,target,dist2,dist1,0,0,0,0,0,76,76,24,,,,,,,,,,,522.3270888440311,523.3664090707898,523.3664090707898,523.3664090707898,523.3664090707898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
Hippopolis,stimuli/subj_files/pilot1_cityA.csv,./stimuli/frankfurt.jpg,./stimuli/street_plate1.png,TISZTÁS UTCA,stimuli/objects/021a.jpg,object,2,stimuli/scenes/029a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/objects/018a.jpg,dist2,lure,target,dist1,0,0,0,0,0,77,77,67,,,,,,,,,,,526.3379911724478,527.3726273328066,527.3726273328066,527.3726273328066,527.3726273328066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot1,2022-10-14_14h14.13.574,Hippopolis_Learning,2022.2.2,59.98686630984112,
