CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text_intro.started,city_image_2.started,load_video.started,movie.started,end_vid_key.started,end_vid_key.keys,cityname_text.started,city_image.started,text_countdown.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_vid_key.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VITORLA UTCA,stimuli/scenes/002a.jpg,scene,0,stimuli/scenes/002a.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/029a.jpg,stimuli/scenes/002b.jpg,target,dist2,dist1,lure,1,1,3,1,0,38,38,74,,,,,,,,,,,,,,,,,,1987.3758406490088,1988.4037715122104,1988.4037715122104,1988.4037715122104,1988.4037715122104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TIGRIS UTCA,stimuli/scenes/045a.jpg,scene,0,stimuli/scenes/045a.jpg,stimuli/scenes/045a.jpg,stimuli/scenes/045b.jpg,stimuli/scenes/102b.jpg,stimuli/scenes/102a.jpg,target,lure,dist2,dist1,1,1,3,1,0,39,39,17,,,,,,,,,,,,,,,,,,1991.3850638549775,1992.4012377429754,1992.4012377429754,1992.4012377429754,1992.4012377429754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SALÁTA UTCA,stimuli/scenes/049a.jpg,scene,1,stimuli/scenes/086a.jpg,stimuli/scenes/086b.jpg,stimuli/scenes/085a.jpg,stimuli/scenes/086a.jpg,stimuli/scenes/085b.jpg,lure,dist1,target,dist2,1,1,3,1,0,40,40,20,,,,,,,,,,,,,,,,,,1995.3933649268001,1996.422197084874,1996.422197084874,1996.422197084874,1996.422197084874,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FÜGE UTCA,stimuli/scenes/007a.jpg,scene,0,stimuli/scenes/007a.jpg,stimuli/objects/100a.jpg,stimuli/scenes/007a.jpg,stimuli/objects/100b.jpg,stimuli/scenes/007b.jpg,dist1,target,dist2,lure,1,1,3,1,0,41,41,63,,,,,,,,,,,,,,,,,,1999.4044597689062,2000.4337559491396,2000.4337559491396,2000.4337559491396,2000.4337559491396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TALICSKA UTCA,stimuli/scenes/026a.jpg,scene,0,stimuli/scenes/026a.jpg,stimuli/scenes/033b.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/033a.jpg,stimuli/scenes/026a.jpg,dist2,lure,dist1,target,1,1,3,1,0,42,42,21,,,,,,,,,,,,,,,,,,2003.4168073441833,2004.442295562476,2004.442295562476,2004.442295562476,2004.442295562476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,AKÁC UTCA,stimuli/scenes/057a.jpg,scene,0,stimuli/scenes/057a.jpg,stimuli/objects/015a.jpg,stimuli/scenes/057b.jpg,stimuli/objects/015b.jpg,stimuli/scenes/057a.jpg,dist1,lure,dist2,target,1,1,3,1,0,43,43,8,,,,,,,,,,,,,,,,,,2007.4287894871086,2008.4513302985579,2008.4513302985579,2008.4513302985579,2008.4513302985579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,MANDARIN UTCA,stimuli/scenes/092a.jpg,scene,0,stimuli/scenes/092a.jpg,stimuli/scenes/092b.jpg,stimuli/scenes/092a.jpg,stimuli/scenes/002a.jpg,stimuli/scenes/002b.jpg,lure,target,dist1,dist2,1,1,3,1,0,44,44,79,,,,,,,,,,,,,,,,,,2011.4320818018168,2012.4668983444571,2012.4668983444571,2012.4668983444571,2012.4668983444571,space,,2015.4462061561644,2015.4462061561644,2.4646240659058094,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ÁLLOMÁS UTCA,stimuli/objects/090a.jpg,object,0,stimuli/objects/090a.jpg,stimuli/objects/090b.jpg,stimuli/scenes/092b.jpg,stimuli/objects/090a.jpg,stimuli/scenes/092a.jpg,lure,dist2,target,dist1,1,1,3,1,0,45,45,22,,,,,,,,,,,,,,,,,,2017.9335164744407,2018.9745562560856,2018.9745562560856,2018.9745562560856,2018.9745562560856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BOLYGÓ UTCA,stimuli/objects/015a.jpg,object,0,stimuli/objects/015a.jpg,stimuli/scenes/066a.jpg,stimuli/objects/015a.jpg,stimuli/scenes/066b.jpg,stimuli/objects/015b.jpg,dist1,target,dist2,lure,1,1,3,1,0,46,46,13,,,,,,,,,,,,,,,,,,2021.945713210851,2022.961317025125,2022.961317025125,2022.961317025125,2022.961317025125,None,2022.961317025125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÖTÉNY UTCA,stimuli/scenes/082a.jpg,scene,1,stimuli/scenes/085a.jpg,stimuli/scenes/085a.jpg,stimuli/objects/012b.jpg,stimuli/objects/012a.jpg,stimuli/scenes/085b.jpg,target,dist2,dist1,lure,1,1,3,1,0,47,47,35,,,,,,,,,,,,,,,,,,2025.9571750406176,2027.0045223440975,2027.0045223440975,2027.0045223440975,2027.0045223440975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KORONG UTCA,stimuli/objects/112a.jpg,object,0,stimuli/objects/112a.jpg,stimuli/scenes/054b.jpg,stimuli/objects/112a.jpg,stimuli/scenes/054a.jpg,stimuli/objects/112b.jpg,dist2,target,dist1,lure,1,1,3,1,0,48,48,25,,,,,,,,,,,,,,,,,,2029.9670053310692,2031.0116475000978,2031.0116475000978,2031.0116475000978,2031.0116475000978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KANÁL UTCA,stimuli/objects/066a.jpg,object,0,stimuli/objects/066a.jpg,stimuli/objects/066a.jpg,stimuli/scenes/079b.jpg,stimuli/objects/066b.jpg,stimuli/scenes/079a.jpg,target,dist2,lure,dist1,1,1,3,1,0,49,49,30,,,,,,,,,,,,,,,,,,2033.974282881245,2035.0194111522287,2035.0194111522287,2035.0194111522287,2035.0194111522287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FOLYÓ UTCA,stimuli/scenes/098a.jpg,scene,0,stimuli/scenes/098a.jpg,stimuli/scenes/098a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/098b.jpg,stimuli/scenes/030b.jpg,target,dist1,lure,dist2,1,1,3,1,0,50,50,70,,,,,,,,,,,,,,,,,,2037.9878449365497,2039.0174913108349,2039.0174913108349,2039.0174913108349,2039.0174913108349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KESZTYŰ UTCA,stimuli/objects/033a.jpg,object,0,stimuli/objects/033a.jpg,stimuli/objects/033b.jpg,stimuli/objects/027b.jpg,stimuli/objects/033a.jpg,stimuli/objects/027a.jpg,lure,dist2,target,dist1,1,1,3,1,0,51,51,37,,,,,,,,,,,,,,,,,,2041.9886401798576,2043.030004652217,2043.030004652217,2043.030004652217,2043.030004652217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TELEP UTCA,stimuli/scenes/033a.jpg,scene,0,stimuli/scenes/033a.jpg,stimuli/scenes/033b.jpg,stimuli/objects/018a.jpg,stimuli/objects/018b.jpg,stimuli/scenes/033a.jpg,lure,dist1,dist2,target,1,1,3,1,0,52,52,67,,,,,,,,,,,,,,,,,,2045.995781198144,2047.0266006868333,2047.0266006868333,2047.0266006868333,2047.0266006868333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TENISZ UTCA,stimuli/objects/065a.jpg,object,0,stimuli/objects/065a.jpg,stimuli/objects/065a.jpg,stimuli/objects/065b.jpg,stimuli/objects/069a.jpg,stimuli/objects/069b.jpg,target,lure,dist1,dist2,1,1,3,1,0,53,53,45,,,,,,,,,,,,,,,,,,2050.004571482539,2051.0473379716277,2051.0473379716277,2051.0473379716277,2051.0473379716277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,ZEBRA UTCA,stimuli/scenes/031a.jpg,scene,2,stimuli/objects/110a.jpg,stimuli/scenes/005a.jpg,stimuli/scenes/005b.jpg,stimuli/objects/110b.jpg,stimuli/objects/110a.jpg,dist1,dist2,lure,target,1,1,3,1,0,54,54,58,,,,,,,,,,,,,,,,,,2054.0210293177515,2055.0462441612035,2055.0462441612035,2055.0462441612035,2055.0462441612035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BOHÓC UTCA,stimuli/objects/044a.jpg,object,0,stimuli/objects/044a.jpg,stimuli/objects/112b.jpg,stimuli/objects/044a.jpg,stimuli/objects/112a.jpg,stimuli/objects/044b.jpg,dist2,target,dist1,lure,1,1,3,1,0,55,55,49,,,,,,,,,,,,,,,,,,2058.0344613734633,2059.079368829727,2059.079368829727,2059.079368829727,2059.079368829727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CUKOR UTCA,stimuli/scenes/081a.jpg,scene,0,stimuli/scenes/081a.jpg,stimuli/scenes/081b.jpg,stimuli/scenes/081a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,lure,target,dist2,dist1,1,1,3,1,0,56,56,23,,,,,,,,,,,,,,,,,,2062.0423254817724,2063.0787147842348,2063.0787147842348,2063.0787147842348,2063.0787147842348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LEGELŐ UTCA,stimuli/objects/083a.jpg,object,1,stimuli/objects/012a.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/072a.jpg,stimuli/objects/012b.jpg,stimuli/objects/012a.jpg,dist2,dist1,lure,target,1,1,3,1,0,57,57,31,,,,,,,,,,,,,,,,,,2066.055138323456,2067.0898724496365,2067.0898724496365,2067.0898724496365,2067.0898724496365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,REPÜLŐ UTCA,stimuli/objects/119a.jpg,object,2,stimuli/scenes/101a.jpg,stimuli/objects/084a.jpg,stimuli/scenes/101a.jpg,stimuli/objects/084b.jpg,stimuli/scenes/101b.jpg,dist1,target,dist2,lure,1,1,3,1,0,58,58,4,,,,,,,,,,,,,,,,,,2070.0582014247775,2071.0931656956673,2071.0931656956673,2071.0931656956673,2071.0931656956673,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VÁSÁR UTCA,stimuli/scenes/067a.jpg,scene,2,stimuli/objects/080a.jpg,stimuli/objects/080a.jpg,stimuli/scenes/017b.jpg,stimuli/objects/080b.jpg,stimuli/scenes/017a.jpg,target,dist2,lure,dist1,1,1,3,1,0,59,59,19,,,,,,,,,,,,,,,,,,2074.0576552972198,2075.1065439470112,2075.1065439470112,2075.1065439470112,2075.1065439470112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TORONY UTCA,stimuli/scenes/066a.jpg,scene,0,stimuli/scenes/066a.jpg,stimuli/scenes/056b.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/066b.jpg,stimuli/scenes/066a.jpg,dist2,dist1,lure,target,1,1,3,1,0,60,60,76,,,,,,,,,,,,,,,,,,2078.070681799203,2079.0980034004897,2079.0980034004897,2079.0980034004897,2079.0980034004897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZŐLŐ UTCA,stimuli/objects/031a.jpg,object,0,stimuli/objects/031a.jpg,stimuli/scenes/097a.jpg,stimuli/scenes/097b.jpg,stimuli/objects/031b.jpg,stimuli/objects/031a.jpg,dist1,dist2,lure,target,1,1,3,1,0,61,61,46,,,,,,,,,,,,,,,,,,2082.0842513199896,2083.1210623476654,2083.1210623476654,2083.1210623476654,2083.1210623476654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LÉPCSŐ UTCA,stimuli/objects/018a.jpg,object,0,stimuli/objects/018a.jpg,stimuli/objects/101b.jpg,stimuli/objects/101a.jpg,stimuli/objects/018a.jpg,stimuli/objects/018b.jpg,dist2,dist1,target,lure,1,1,3,1,0,62,62,75,,,,,,,,,,,,,,,,,,2086.0910912826657,2087.1333231516182,2087.1333231516182,2087.1333231516182,2087.1333231516182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,RÁDIÓ UTCA,stimuli/scenes/079a.jpg,scene,0,stimuli/scenes/079a.jpg,stimuli/scenes/076b.jpg,stimuli/scenes/079a.jpg,stimuli/scenes/079b.jpg,stimuli/scenes/076a.jpg,dist2,target,lure,dist1,1,1,3,1,0,63,63,40,,,,,,,,,,,,,,,,,,2090.095580972731,2091.1276245824993,2091.1276245824993,2091.1276245824993,2091.1276245824993,None,2091.1276245824993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SUGÁR UTCA,stimuli/scenes/089a.jpg,scene,0,stimuli/scenes/089a.jpg,stimuli/scenes/041b.jpg,stimuli/scenes/089b.jpg,stimuli/scenes/089a.jpg,stimuli/scenes/041a.jpg,dist2,lure,target,dist1,1,1,3,1,0,64,64,6,,,,,,,,,,,,,,,,,,2094.1055947560817,2095.136660562828,2095.136660562828,2095.136660562828,2095.136660562828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,KÍGYÓ UTCA,stimuli/scenes/030a.jpg,scene,0,stimuli/scenes/030a.jpg,stimuli/scenes/030a.jpg,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,stimuli/scenes/030b.jpg,target,dist1,dist2,lure,1,1,3,1,0,65,65,64,,,,,,,,,,,,,,,,,,2098.1169119663537,2099.13776743412,2099.13776743412,2099.13776743412,2099.13776743412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,PIZSAMA UTCA,stimuli/objects/004a.jpg,object,0,stimuli/objects/004a.jpg,stimuli/objects/004a.jpg,stimuli/scenes/104a.jpg,stimuli/objects/004b.jpg,stimuli/scenes/104b.jpg,target,dist1,lure,dist2,1,1,3,1,0,66,66,59,,,,,,,,,,,,,,,,,,2102.1204991154373,2103.1544806063175,2103.1544806063175,2103.1544806063175,2103.1544806063175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,CSAVAR UTCA,stimuli/scenes/020a.jpg,scene,0,stimuli/scenes/020a.jpg,stimuli/objects/065a.jpg,stimuli/objects/065b.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/020a.jpg,dist1,dist2,lure,target,1,1,3,1,0,67,67,10,,,,,,,,,,,,,,,,,,2106.1245313119143,2107.1556244883686,2107.1556244883686,2107.1556244883686,2107.1556244883686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,TOBOZ UTCA,stimuli/scenes/036a.jpg,scene,0,stimuli/scenes/036a.jpg,stimuli/objects/074b.jpg,stimuli/objects/074a.jpg,stimuli/scenes/036b.jpg,stimuli/scenes/036a.jpg,dist2,dist1,lure,target,1,1,3,1,0,68,68,11,,,,,,,,,,,,,,,,,,2110.136143669486,2111.1641510389745,2111.1641510389745,2111.1641510389745,2111.1641510389745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LOVAGLÁS UTCA,stimuli/scenes/029a.jpg,scene,0,stimuli/scenes/029a.jpg,stimuli/scenes/029b.jpg,stimuli/scenes/083a.jpg,stimuli/scenes/083b.jpg,stimuli/scenes/029a.jpg,lure,dist1,dist2,target,1,1,3,1,0,69,69,42,,,,,,,,,,,,,,,,,,2114.1386354528368,2115.1630597170442,2115.1630597170442,2115.1630597170442,2115.1630597170442,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,BÖGRE UTCA,stimuli/objects/113a.jpg,object,0,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/objects/001b.jpg,stimuli/objects/001a.jpg,stimuli/objects/113a.jpg,lure,dist2,dist1,target,1,1,3,1,0,70,70,48,,,,,,,,,,,,,,,,,,2118.140256417915,2119.1865142639726,2119.1865142639726,2119.1865142639726,2119.1865142639726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,VIHAR UTCA,stimuli/objects/054a.jpg,object,0,stimuli/objects/054a.jpg,stimuli/objects/054b.jpg,stimuli/scenes/060a.jpg,stimuli/objects/054a.jpg,stimuli/scenes/060b.jpg,lure,dist1,target,dist2,1,1,3,1,0,71,71,69,,,,,,,,,,,,,,,,,,2122.145448669791,2123.190721558407,2123.190721558407,2123.190721558407,2123.190721558407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,LEMEZ UTCA,stimuli/scenes/041a.jpg,scene,0,stimuli/scenes/041a.jpg,stimuli/objects/030b.jpg,stimuli/objects/030a.jpg,stimuli/scenes/041a.jpg,stimuli/scenes/041b.jpg,dist2,dist1,target,lure,1,1,3,1,0,72,72,51,,,,,,,,,,,,,,,,,,2126.162201028317,2127.191499074921,2127.191499074921,2127.191499074921,2127.191499074921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,FOGAS UTCA,stimuli/scenes/060a.jpg,scene,0,stimuli/scenes/060a.jpg,stimuli/scenes/060a.jpg,stimuli/objects/045a.jpg,stimuli/objects/045b.jpg,stimuli/scenes/060b.jpg,target,dist1,dist2,lure,1,1,3,1,0,73,73,61,,,,,,,,,,,,,,,,,,2130.1727034039795,2131.1954429466277,2131.1954429466277,2131.1954429466277,2131.1954429466277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
Camponello,stimuli/subj_files/ST02_112822_cityB.csv,./stimuli/arnedillo.png,./stimuli/street_plate2.png,./stimuli/videos/camponello_part1.mp4,SZOBOR UTCA,stimuli/objects/114a.jpg,object,0,stimuli/objects/114a.jpg,stimuli/objects/113a.jpg,stimuli/objects/113b.jpg,stimuli/objects/114b.jpg,stimuli/objects/114a.jpg,dist1,dist2,lure,target,1,1,3,1,0,74,74,18,,,,,,,,,,,,,,,,,,2134.182839414105,2135.219012565911,2135.219012565911,2135.219012565911,2135.219012565911,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST02_112822,2022-11-29_11h09.24.884,Hippopolis_Learning,2022.2.2,59.09473192939509,
