CityName,StimuliFile,CityImage,StreetSign,VideoFile,Cue,Image,Category,Novelty,UpdateImage,TestImage1,TestImage2,TestImage3,TestImage4,TestImage1Type,TestImage2Type,TestImage3Type,TestImage4Type,CityBlock.thisRepN,CityBlock.thisTrialN,CityBlock.thisN,CityBlock.thisIndex,LearningTrials.thisRepN,LearningTrials.thisTrialN,LearningTrials.thisN,LearningTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,learning_instructions_text.started,intro_key.started,intro_key.keys,intro_key.rt,cityname_text.started,city_image.started,fx_cross.started,plate.started,city_text.started,street_text.started,learning_image.started,short_break_key.keys,fx_cross.stopped,short_break_text.started,short_break_key.started,short_break_key.rt,test_text.started,key_resp.started,key_resp.keys,key_resp.rt,plate_test.started,city_text_test.started,street_text_test.started,test_question.started,test_key_resp.started,button_image.started,test_key_resp.keys,verbal_test_key_resp.keys,test_key_resp.rt,plate_verbal.started,street_text_verbal.started,city_text_verbal.started,question_verbal.started,verbal_test_key_resp.started,verbal_test_key_resp.rt,n_remembered,break_text.started,break_key_resp.started,break_key_resp.keys,break_key_resp.rt,end_text.started,participant,date,expName,psychopyVersion,frameRate,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TRIATLON UTCA,stimuli/objects/024a.jpg,object,0,stimuli/objects/024a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/024a.jpg,stimuli/objects/024b.jpg,stimuli/scenes/069a.jpg,dist2,target,lure,dist1,1,1,3,1,0,17,17,17,,,,,,,,,,,2202.7608961090446,2203.783376896754,2203.783376896754,2203.783376896754,2203.783376896754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ORVOS UTCA,stimuli/objects/004a.jpg,object,2,stimuli/scenes/038a.jpg,stimuli/objects/068b.jpg,stimuli/objects/068a.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,dist2,dist1,target,lure,1,1,3,1,0,18,18,6,,,,,,,,,,,2206.773696510121,2207.805397393182,2207.805397393182,2207.805397393182,2207.805397393182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TÉRKÉP UTCA,stimuli/objects/062a.jpg,object,2,stimuli/scenes/067a.jpg,stimuli/objects/091a.jpg,stimuli/objects/091b.jpg,stimuli/scenes/067b.jpg,stimuli/scenes/067a.jpg,dist1,dist2,lure,target,1,1,3,1,0,19,19,13,,,,,,,,,,,2210.7887968048453,2211.8075072597712,2211.8075072597712,2211.8075072597712,2211.8075072597712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LÉTRA UTCA,stimuli/objects/069a.jpg,object,1,stimuli/objects/092a.jpg,stimuli/objects/092b.jpg,stimuli/objects/092a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/055b.jpg,lure,target,dist1,dist2,1,1,3,1,0,20,20,52,,,,,,,,,,,2214.7896679323167,2215.8080972395837,2215.8080972395837,2215.8080972395837,2215.8080972395837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HEGESZTŐ UTCA,stimuli/objects/034a.jpg,object,1,stimuli/objects/116a.jpg,stimuli/objects/108b.jpg,stimuli/objects/116b.jpg,stimuli/objects/116a.jpg,stimuli/objects/108a.jpg,dist2,lure,target,dist1,1,1,3,1,0,21,21,26,,,,,,,,,,,2218.7941489126533,2219.815873954445,2219.815873954445,2219.815873954445,2219.815873954445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,BETON UTCA,stimuli/scenes/086a.jpg,scene,2,stimuli/objects/031a.jpg,stimuli/objects/031a.jpg,stimuli/scenes/007b.jpg,stimuli/scenes/007a.jpg,stimuli/objects/031b.jpg,target,dist2,dist1,lure,1,1,3,1,0,22,22,51,,,,,,,,,,,2222.802616994828,2223.8267980534583,2223.8267980534583,2223.8267980534583,2223.8267980534583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KOSÁR UTCA,stimuli/scenes/018a.jpg,scene,2,stimuli/objects/002a.jpg,stimuli/objects/106b.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,stimuli/objects/106a.jpg,dist2,target,lure,dist1,1,1,3,1,0,23,23,12,,,,,,,,,,,2226.8140153791755,2227.8387288805097,2227.8387288805097,2227.8387288805097,2227.8387288805097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SÜTEMÉNY UTCA,stimuli/objects/075a.jpg,object,0,stimuli/objects/075a.jpg,stimuli/scenes/108b.jpg,stimuli/scenes/108a.jpg,stimuli/objects/075a.jpg,stimuli/objects/075b.jpg,dist2,dist1,target,lure,1,1,3,1,0,24,24,60,,,,,,,,,,,2230.818622628227,2231.8477502427995,2231.8477502427995,2231.8477502427995,2231.8477502427995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MÁRVÁNY UTCA,stimuli/objects/072a.jpg,object,2,stimuli/scenes/110a.jpg,stimuli/scenes/110a.jpg,stimuli/scenes/110b.jpg,stimuli/scenes/095b.jpg,stimuli/scenes/095a.jpg,target,lure,dist2,dist1,1,1,3,1,0,25,25,42,,,,,,,,,,,2234.8273559994996,2235.8562391623855,2235.8562391623855,2235.8562391623855,2235.8562391623855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FIÓK UTCA,stimuli/scenes/112a.jpg,scene,2,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/scenes/010b.jpg,stimuli/objects/087a.jpg,stimuli/scenes/010a.jpg,lure,dist2,target,dist1,1,1,3,1,0,26,26,55,,,,,,,,,,,2238.843970581889,2239.874626170844,2239.874626170844,2239.874626170844,2239.874626170844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZŐNYEG UTCA,stimuli/scenes/061a.jpg,scene,0,stimuli/scenes/061a.jpg,stimuli/scenes/047b.jpg,stimuli/scenes/061a.jpg,stimuli/scenes/047a.jpg,stimuli/scenes/061b.jpg,dist2,target,dist1,lure,1,1,3,1,0,27,27,59,,,,,,,,,,,2242.8459740858525,2243.8730400390923,2243.8730400390923,2243.8730400390923,2243.8730400390923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KANÁL UTCA,stimuli/objects/118a.jpg,object,1,stimuli/objects/021a.jpg,stimuli/scenes/091b.jpg,stimuli/objects/021b.jpg,stimuli/objects/021a.jpg,stimuli/scenes/091a.jpg,dist2,lure,target,dist1,1,1,3,1,0,28,28,0,,,,,,,,,,,2246.850029297173,2247.8725502043962,2247.8725502043962,2247.8725502043962,2247.8725502043962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁLLOMÁS UTCA,stimuli/objects/073a.jpg,object,2,stimuli/scenes/068a.jpg,stimuli/scenes/068a.jpg,stimuli/objects/104a.jpg,stimuli/scenes/068b.jpg,stimuli/objects/104b.jpg,target,dist1,lure,dist2,1,1,3,1,0,29,29,35,,,,,,,,,,,2250.8526908904314,2251.8739693257958,2251.8739693257958,2251.8739693257958,2251.8739693257958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KARTON UTCA,stimuli/scenes/064a.jpg,scene,1,stimuli/scenes/091a.jpg,stimuli/objects/048b.jpg,stimuli/scenes/091b.jpg,stimuli/scenes/091a.jpg,stimuli/objects/048a.jpg,dist2,lure,target,dist1,1,1,3,1,0,30,30,31,,,,,,,,,,,2254.855621814728,2255.8743223175406,2255.8743223175406,2255.8743223175406,2255.8743223175406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MAJOM UTCA,stimuli/objects/018a.jpg,object,2,stimuli/scenes/010a.jpg,stimuli/objects/119a.jpg,stimuli/objects/119b.jpg,stimuli/scenes/010b.jpg,stimuli/scenes/010a.jpg,dist1,dist2,lure,target,1,1,3,1,0,31,31,73,,,,,,,,,,,2258.8716927580535,2259.890847330913,2259.890847330913,2259.890847330913,2259.890847330913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉNYKÉP UTCA,stimuli/scenes/107a.jpg,scene,1,stimuli/scenes/055a.jpg,stimuli/scenes/055a.jpg,stimuli/scenes/059a.jpg,stimuli/scenes/059b.jpg,stimuli/scenes/055b.jpg,target,dist1,dist2,lure,1,1,3,1,0,32,32,33,,,,,,,,,,,2262.8886115066707,2263.9072833973914,2263.9072833973914,2263.9072833973914,2263.9072833973914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,AJÁNDÉK UTCA,stimuli/scenes/094a.jpg,scene,2,stimuli/objects/091a.jpg,stimuli/scenes/110b.jpg,stimuli/objects/091b.jpg,stimuli/scenes/110a.jpg,stimuli/objects/091a.jpg,dist2,lure,dist1,target,1,1,3,1,0,33,33,2,,,,,,,,,,,2266.905546737835,2267.923837956041,2267.923837956041,2267.923837956041,2267.923837956041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÖMÉNYMAG UTCA,stimuli/objects/055a.jpg,object,1,stimuli/objects/084a.jpg,stimuli/scenes/077b.jpg,stimuli/objects/084b.jpg,stimuli/objects/084a.jpg,stimuli/scenes/077a.jpg,dist2,lure,target,dist1,1,1,3,1,0,34,34,70,,,,,,,,,,,2270.905506618321,2271.9241225272417,2271.9241225272417,2271.9241225272417,2271.9241225272417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HÁRFA UTCA,stimuli/scenes/097a.jpg,scene,2,stimuli/objects/106a.jpg,stimuli/objects/106b.jpg,stimuli/objects/106a.jpg,stimuli/objects/002a.jpg,stimuli/objects/002b.jpg,lure,target,dist1,dist2,1,1,3,1,0,35,35,62,,,,,,,,,,,2274.922386178747,2275.9399735908955,2275.9399735908955,2275.9399735908955,2275.9399735908955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HENTES UTCA,stimuli/scenes/073a.jpg,scene,1,stimuli/scenes/093a.jpg,stimuli/scenes/093a.jpg,stimuli/scenes/020b.jpg,stimuli/scenes/093b.jpg,stimuli/scenes/020a.jpg,target,dist2,lure,dist1,1,1,3,1,0,36,36,67,,,,,,,,,,,2278.9352226573974,2279.9596599843353,2279.9596599843353,2279.9596599843353,2279.9596599843353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,KÓKUSZ UTCA,stimuli/objects/089a.jpg,object,0,stimuli/objects/089a.jpg,stimuli/objects/089a.jpg,stimuli/objects/075a.jpg,stimuli/objects/089b.jpg,stimuli/objects/075b.jpg,target,dist1,lure,dist2,1,1,3,1,0,37,37,3,,,,,,,,,,,2282.936822474003,2283.9564308039844,2283.9564308039844,2283.9564308039844,2283.9564308039844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÜVEG UTCA,stimuli/scenes/111a.jpg,scene,1,stimuli/scenes/077a.jpg,stimuli/scenes/077b.jpg,stimuli/objects/115b.jpg,stimuli/scenes/077a.jpg,stimuli/objects/115a.jpg,lure,dist2,target,dist1,1,1,3,1,0,38,38,49,,,,,,,,,,,2286.9433663580567,2287.96718105115,2287.96718105115,2287.96718105115,2287.96718105115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,TERASZ UTCA,stimuli/scenes/048a.jpg,scene,2,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/objects/083a.jpg,stimuli/objects/093a.jpg,stimuli/objects/093b.jpg,lure,target,dist1,dist2,1,1,3,1,0,39,39,20,,,,,,,,,,,2290.9559543430805,2291.987800464034,2291.987800464034,2291.987800464034,2291.987800464034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SUGÁR UTCA,stimuli/scenes/069a.jpg,scene,0,stimuli/scenes/069a.jpg,stimuli/scenes/069b.jpg,stimuli/objects/089a.jpg,stimuli/scenes/069a.jpg,stimuli/objects/089b.jpg,lure,dist1,target,dist2,1,1,3,1,0,40,40,72,,,,,,,,,,,2294.971388656646,2295.9895787984133,2295.9895787984133,2295.9895787984133,2295.9895787984133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MUSTÁR UTCA,stimuli/objects/050a.jpg,object,0,stimuli/objects/050a.jpg,stimuli/objects/050b.jpg,stimuli/objects/050a.jpg,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,lure,target,dist1,dist2,1,1,3,1,0,41,41,43,,,,,,,,,,,2298.9800996351987,2300.0122695136815,2300.0122695136815,2300.0122695136815,2300.0122695136815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PALACK UTCA,stimuli/scenes/057a.jpg,scene,0,stimuli/scenes/057a.jpg,stimuli/scenes/057b.jpg,stimuli/objects/044a.jpg,stimuli/objects/044b.jpg,stimuli/scenes/057a.jpg,lure,dist1,dist2,target,1,1,3,1,0,42,42,61,,,,,,,,,,,2302.98782036826,2304.005810221657,2304.005810221657,2304.005810221657,2304.005810221657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,FÉSZEK UTCA,stimuli/objects/077a.jpg,object,2,stimuli/scenes/074a.jpg,stimuli/scenes/074a.jpg,stimuli/scenes/074b.jpg,stimuli/scenes/038a.jpg,stimuli/scenes/038b.jpg,target,lure,dist1,dist2,1,1,3,1,0,43,43,54,,,,,,,,,,,2306.9883344620466,2308.0061296261847,2308.0061296261847,2308.0061296261847,2308.0061296261847,None,2308.0061296261847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PAPRIKA UTCA,stimuli/objects/039a.jpg,object,0,stimuli/objects/039a.jpg,stimuli/objects/039b.jpg,stimuli/objects/039a.jpg,stimuli/scenes/056a.jpg,stimuli/scenes/056b.jpg,lure,target,dist1,dist2,1,1,3,1,0,44,44,8,,,,,,,,,,,2310.99503322877,2312.022816363722,2312.022816363722,2312.022816363722,2312.022816363722,space,,2315.0021191984415,2315.0021191984415,3.313684606924653,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,SZALVÉTA UTCA,stimuli/scenes/026a.jpg,scene,0,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/objects/050b.jpg,stimuli/objects/050a.jpg,stimuli/scenes/026a.jpg,lure,dist2,dist1,target,1,1,3,1,0,45,45,4,,,,,,,,,,,2318.3435861784965,2319.374534735456,2319.374534735456,2319.374534735456,2319.374534735456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,PULÓVER UTCA,stimuli/scenes/071a.jpg,scene,2,stimuli/objects/040a.jpg,stimuli/objects/040b.jpg,stimuli/scenes/060b.jpg,stimuli/objects/040a.jpg,stimuli/scenes/060a.jpg,lure,dist2,target,dist1,1,1,3,1,0,46,46,41,,,,,,,,,,,2322.3587505389005,2323.3894045725465,2323.3894045725465,2323.3894045725465,2323.3894045725465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ÁRNYÉK UTCA,stimuli/objects/097a.jpg,object,2,stimuli/scenes/072a.jpg,stimuli/objects/083a.jpg,stimuli/objects/083b.jpg,stimuli/scenes/072b.jpg,stimuli/scenes/072a.jpg,dist1,dist2,lure,target,1,1,3,1,0,47,47,10,,,,,,,,,,,2326.3595793712884,2327.3880193512887,2327.3880193512887,2327.3880193512887,2327.3880193512887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,LAKAT UTCA,stimuli/objects/098a.jpg,object,1,stimuli/objects/017a.jpg,stimuli/objects/017b.jpg,stimuli/objects/101a.jpg,stimuli/objects/017a.jpg,stimuli/objects/101b.jpg,lure,dist1,target,dist2,1,1,3,1,0,48,48,7,,,,,,,,,,,2330.3699912428856,2331.391252262518,2331.391252262518,2331.391252262518,2331.391252262518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOGYORÓ UTCA,stimuli/objects/053a.jpg,object,1,stimuli/objects/032a.jpg,stimuli/objects/032a.jpg,stimuli/objects/032b.jpg,stimuli/objects/022b.jpg,stimuli/objects/022a.jpg,target,lure,dist2,dist1,1,1,3,1,0,49,49,45,,,,,,,,,,,2334.3713596705347,2335.3905475214124,2335.3905475214124,2335.3905475214124,2335.3905475214124,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,MOSODA UTCA,stimuli/scenes/076a.jpg,scene,0,stimuli/scenes/076a.jpg,stimuli/scenes/076a.jpg,stimuli/scenes/026a.jpg,stimuli/scenes/026b.jpg,stimuli/scenes/076b.jpg,target,dist1,dist2,lure,1,1,3,1,0,50,50,75,,,,,,,,,,,2338.376174049452,2339.4049054421484,2339.4049054421484,2339.4049054421484,2339.4049054421484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,ZONGORA UTCA,stimuli/objects/085a.jpg,object,2,stimuli/scenes/042a.jpg,stimuli/objects/087a.jpg,stimuli/objects/087b.jpg,stimuli/scenes/042a.jpg,stimuli/scenes/042b.jpg,dist1,dist2,target,lure,1,1,3,1,0,51,51,16,,,,,,,,,,,2342.3873954713345,2343.406873801723,2343.406873801723,2343.406873801723,2343.406873801723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,AKÁC UTCA,stimuli/scenes/031a.jpg,scene,0,stimuli/scenes/031a.jpg,stimuli/scenes/031a.jpg,stimuli/objects/020b.jpg,stimuli/objects/020a.jpg,stimuli/scenes/031b.jpg,target,dist2,dist1,lure,1,1,3,1,0,52,52,15,,,,,,,,,,,2346.388239543885,2347.405582193285,2347.405582193285,2347.405582193285,2347.405582193285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
Hippopolis,stimuli/subj_files/ST01_112822_cityA.csv,./stimuli/seattle.jpg,./stimuli/street_plate1.png,./stimuli/videos/hippopolis_part1.mp4,HARMONIKA UTCA,stimuli/objects/029a.jpg,object,0,stimuli/objects/029a.jpg,stimuli/objects/029b.jpg,stimuli/objects/029a.jpg,stimuli/scenes/005b.jpg,stimuli/scenes/005a.jpg,lure,target,dist2,dist1,1,1,3,1,0,53,53,63,,,,,,,,,,,2350.3967228643596,2351.427052207291,2351.427052207291,2351.427052207291,2351.427052207291,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST01_112822,2022-11-29_09h29.58.226,Hippopolis_Learning,2022.2.2,59.995596359539505,
